"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"ソウルメイト","10","10","27100","50","0.48","https://zexy.net/contents/lovenews/article.php?d=20220131","135","0","64.00","0.33","105","[20,30,25,20,20,16,20,16,16,25,100,37]","2026-08-17","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"手相 左手","1","1","27100","29","0.27","https://zexy.net/contents/lovenews/article.php?d=20231211","3523","0.12","951.00","0.33","117","[82,100,82,82,67,82,100,82,82,67,82,67]","2026-08-16","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ウェルカム ボード","3","3","27100","31","0.43","https://zexy.net/article/app000101361/","1897","0.06","815.00","0.93","189","[100,100,100,100,82,67,82,82,100,82,82,67]","2026-08-18","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"ソウル メイト","10","10","27100","45","0.48","https://zexy.net/contents/lovenews/article.php?d=20220131","135","0","64.00","0.33","131","[20,30,25,20,20,16,20,16,16,25,100,37]","2026-08-16","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"センチメンタル と は","10","10","27100","33","0.00","https://zexy.net/contents/lovenews/article.php?d=20250115","243","0","0.00","0.33","107","[67,100,100,100,67,82,82,82,82,82,100,82]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"生命線","7","7","27100","24","0.01","https://zexy.net/contents/lovenews/article.php?d=20240117","813","0.02","8.00","0.33","128","[82,82,82,100,82,67,82,67,82,67,82,67]","2026-08-18","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"つきましては 意味","10","10","27100","27","0.02","https://zexy.net/contents/lovenews/article.php?d=20240513","243","0","4.00","0.01","96","[100,82,100,100,82,67,82,67,82,67,82,82]","2026-08-17","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"婚約 指輪 ブランド","3","3","27100","32","1.05","https://zexy.net/contents/uxd/ring/premiumring/","1355","0.04","1422.00","0.98","131","[82,100,100,82,82,100,100,67,82,67,82,82]","2026-08-17","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"デコルテ と は","4","7","27100","51","1.04","https://zexy.net/contents/lovenews/article.php?d=20240115","271","0","281.00","0.33","105","[100,82,67,55,55,55,67,55,82,67,100,67]","2026-08-18","AI overview, Short videos, People also ask","informational","Organic"
"ララシャンス 博多 の 森","5","5","27100","29","3.41","https://zexy.net/wedding/c_7770025028/mapTel/","271","0","924.00","0.09","159","[55,67,82,82,82,67,67,82,82,82,100,67]","2026-08-17","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Related searches, Twitter","navigational","Organic"
"結婚 式 メッセージ 招待 状","2","2","27100","20","0.01","https://zexy.net/mar/manual/guest_hagaki/","3523","0.12","35.00","0.08","181","[67,100,100,67,45,55,67,55,67,45,37,37]","2026-08-17","Sitelinks, Image, Image pack, Video, Short videos, People also ask","commercial","Organic"
"結婚 記念 日 プレゼント","5","5","27100","24","0.11","https://zexy.net/article/app002602001/","813","0.02","89.00","1","191","[82,67,67,82,100,55,67,67,82,67,67,67]","2026-08-18","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"尊い 意味","1","1","27100","39","0.00","https://zexy.net/contents/lovenews/article.php?d=20231220","2439","0.08","0.00","0.33","103","[100,100,100,82,82,82,82,100,100,67,67,82]","2026-08-16","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"フラッシュ モブ","5","5","27100","35","0.00","https://zexy.net/contents/lovenews/article.php?d=20220805","189","0","0.00","0.33","109","[45,45,45,55,55,55,67,100,82,82,67,55]","2026-08-14","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"祝儀 袋 書き方","1","1","27100","31","0.01","https://zexy.net/mar/manual/guest_gosyugi/chapter2.html","12737","0.46","127.00","0.01","114","[55,55,82,100,100,67,55,67,82,67,82,55]","2026-08-18","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"つき まして は 意味","10","10","27100","26","0.02","https://zexy.net/contents/lovenews/article.php?d=20240513","243","0","4.00","0.01","100","[100,82,100,100,82,67,82,67,82,67,82,82]","2026-08-16","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"先勝","10","10","27100","30","0.00","https://zexy.net/article/app000101029/","189","0","0.00","0.33","108","[55,55,55,55,67,82,100,67,67,55,55,55]","2026-08-14","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"好き","10","10","27100","39","0.00","https://zexy.net/contents/lovenews/article.php?d=20250130","108","0","0.00","0.33","135","[82,82,82,82,82,82,82,82,82,82,100,100]","2026-08-14","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"妊娠 する 夢","7","7","27100","27","0.00","https://zexy.net/contents/lovenews/article.php?d=20240520","813","0.02","0.00","0.33","100","[82,100,100,82,55,67,82,67,67,67,67,67]","2026-08-18","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"モラル と は","4","4","27100","31","0.19","https://zexy.net/contents/lovenews/article.php?d=20240806","1355","0.04","257.00","0.33","120","[82,82,82,82,82,67,82,67,82,82,82,100]","2026-08-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ご 祝儀 袋 入れ 方","2","2","27100","25","0.01","https://zexy.net/mar/manual/guest_gosyugi/chapter2.html","1897","0.06","18.00","0.33","107","[55,55,82,100,100,67,55,67,82,67,100,55]","2026-08-18","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, Related searches","informational","Organic"
"銀座 ダイヤモンド シライシ","10","10","27100","43","0.88","https://zexy.net/ring/c_7770036999/shop/","27","0","23.00","0.21","105","[67,82,67,67,67,82,100,67,67,67,82,67]","2026-08-18","Sitelinks, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"銀座 ダイヤモンド シライシ","4","4","27100","43","0.88","https://zexy.net/ring/c_7770036999/","162","0","142.00","0.21","105","[67,82,67,67,67,82,100,67,67,67,82,67]","2026-08-18","Sitelinks, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"好き な 人","10","10","27100","28","0.00","https://zexy.net/contents/lovenews/article.php?d=20250130","243","0","0.00","0.33","168","[100,82,82,100,82,82,67,82,82,82,100,100]","2026-08-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"キスマ 付け方","9","9","27100","36","0.01","https://zexy.net/contents/lovenews/article.php?d=20240522","135","0","1.00","0.02","112","[82,100,82,82,82,67,82,55,67,67,67,82]","2026-08-14","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, People also ask","informational","Organic"
"アニヴェルセル みなとみらい 横浜","6","6","27100","39","0.55","https://zexy.net/wedding/c_7770061023/mapTel/","216","0","118.00","0.05","134","[67,67,82,82,82,82,82,100,100,67,82,67]","2026-08-14","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Related searches, Ads bottom, Twitter","navigational","Organic"
"本籍 地 変更","7","6","27100","27","0.01","https://zexy.net/article/app002509005/","813","0.02","8.00","0.02","108","[82,100,55,45,45,45,55,45,55,45,45,37]","2026-08-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"如水 会館","9","9","27100","43","1.92","https://zexy.net/wedding/c_7770036569/","121","0","232.00","0.03","133","[67,67,82,82,100,82,100,82,100,100,100,100]","2026-08-18","Sitelinks, Image, Short videos, People also ask, Knowledge panel, Twitter","informational, navigational","Organic"
"結婚 式 招待 状 メッセージ","2","2","27100","18","0.01","https://zexy.net/mar/manual/guest_hagaki/","3523","0.12","35.00","0.08","113","[67,100,100,67,45,55,67,55,67,45,37,37]","2026-08-18","Image, Image pack, Video, Short videos, People also ask","commercial","Organic"
"彼氏","2","2","27100","37","1.98","https://zexy.net/contents/lovenews/article.php?d=20241121","1897","0.06","3756.00","0.33","140","[100,100,100,100,82,82,100,82,82,82,100,100]","2026-08-16","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 ネクタイ","1","1","27100","22","0.05","https://zexy.net/mar/manual/guest_dress/tie.html","3523","0.12","176.00","0.95","189","[45,45,82,100,100,55,55,67,82,82,82,55]","2026-08-14","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"ヒモ","6","6","27100","38","0.08","https://zexy.net/contents/lovenews/article.php?d=20220825","813","0.02","65.00","0.2","132","[100,100,100,100,100,82,82,82,82,82,100,100]","2026-08-16","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"童顔","2","2","27100","28","0.00","https://zexy.net/contents/lovenews/article.php?d=20240716","1355","0.04","0.00","0.33","134","[100,100,82,82,82,82,82,67,82,82,82,82]","2026-08-16","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"リム る と は","9","9","27100","25","0.00","https://zexy.net/contents/lovenews/article.php?d=20250408","677","0.02","0.00","0.33","107","[82,100,82,67,67,67,67,82,82,67,67,67]","2026-08-16","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"婚姻 届 デザイン","8","8","22200","46","0.50","https://zexy.net/article/applm2509030/","666","0.02","333.00","0.54","115","[100,100,100,100,82,82,100,82,82,82,82,100]","2026-08-16","Sitelinks, Image, Video, Short videos, People also ask","commercial","Organic"
"倦怠期","5","5","22200","29","0.00","https://zexy.net/contents/lovenews/article.php?d=20190819","888","0.03","0.00","0.33","134","[100,100,100,100,82,82,82,67,82,82,82,82]","2026-08-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 ネクタイ 色","1","1","22200","23","0.02","https://zexy.net/mar/manual/guest_dress/tie.html","2886","0.1","57.00","0.19","95","[45,45,82,100,82,45,45,67,55,67,67,45]","2026-08-18","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"キスマ","2","2","22200","27","0.00","https://zexy.net/contents/lovenews/article.php?d=20240522","1554","0.05","0.00","0.33","135","[82,82,82,82,67,67,67,67,82,82,100,100]","2026-08-14","Sitelinks, AI overview, Image, Image pack, Video, People also ask","informational","Organic"
"お 局","6","2","22200","25","0.00","https://zexy.net/contents/lovenews/article.php?d=20240829","666","0.02","0.00","0.33","136","[100,82,82,82,67,67,67,67,82,100,100,82]","2026-08-18","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"横浜 迎賓館","5","5","22200","32","2.52","https://zexy.net/wedding/c_7770004537/mapTel/","222","0","559.00","0.04","143","[55,67,67,82,100,82,82,100,82,82,100,67]","2026-08-17","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"カップル セックス","6","6","22200","33","0.00","https://zexy.net/article/app000001444/","666","0.02","0.00","0.33","59","[100,100,82,67,55,55,55,45,55,55,55,45]","2026-08-18","AI overview, People also ask","informational","Organic"
"結婚 式 服装 男性","1","1","22200","22","0.15","https://zexy.net/mar/manual/guest_dress/chapter2.html","10434","0.38","1565.00","0.44","195","[67,82,100,100,82,55,67,67,82,82,82,55]","2026-08-15","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"スキン シップ と は","4","4","22200","33","0.00","https://zexy.net/contents/lovenews/article.php?d=20130111","1110","0.04","0.00","0.33","116","[82,100,82,82,82,82,82,55,55,67,67,67]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ご 祝儀 書き方","1","1","22200","31","0.01","https://zexy.net/mar/manual/guest_gosyugi/chapter2.html","10434","0.38","104.00","0.01","120","[45,45,67,100,82,55,45,67,82,67,82,55]","2026-08-17","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"マリッジ ブルー","6","10","22200","25","0.05","https://zexy.net/article/app001911045/","666","0.02","33.00","0.05","132","[82,82,100,82,82,67,82,100,82,55,82,82]","2026-08-18","Sitelinks, AI overview, Video, Short videos, People also ask, Knowledge panel","informational","Organic"
"結婚 式 招待 状 返信","1","1","22200","24","0.01","https://zexy.net/mar/manual/guest_hagaki/","10434","0.38","104.00","0.06","195","[82,100,100,67,45,55,55,55,67,55,45,37]","2026-08-14","Image, Image pack, Video, Short videos","informational","Organic"
"人 たら し と は","7","7","22200","20","0.00","https://zexy.net/contents/lovenews/article.php?d=20240807","666","0.02","0.00","0.33","115","[55,55,55,55,67,55,100,67,67,82,82,82]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"あざとい と は","5","5","22200","41","0.00","https://zexy.net/contents/lovenews/article.php?d=20200219","888","0.03","0.00","0.33","135","[20,20,20,20,20,20,20,55,55,67,67,100]","2026-08-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ハリー ウィンストン 婚約 指輪","2","2","22200","37","0.81","https://zexy.net/ring/brand_c/harrywinston/engage/","222","0","179.00","0.41","195","[82,82,67,67,82,82,100,67,67,55,67,67]","2026-08-16","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"両家 顔合わせ","1","1","22200","26","0.15","https://zexy.net/mar/manual/kiso_yuino/chapter3.html","2886","0.1","432.00","0.06","138","[67,67,67,67,67,55,100,67,67,67,67,67]","2026-08-15","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"メンヘラ 特徴","8","8","22200","26","0.00","https://zexy.net/contents/lovenews/article.php?d=20210120","555","0.02","0.00","0","137","[100,82,82,82,100,55,24,24,24,24,20,20]","2026-08-16","Sitelinks, AI overview, Image pack, Video, People also ask","informational","Organic"
