"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"鹿児島 方言","3","3","5400","23","0.00","https://dressy.pla-cole.wedding/kagoshima-hougen/","216","0.09","0.00","0.33","121","[44,44,44,82,100,44,36,44,55,44,44,44]","2026-07-09","Sitelinks, Video, Video Carousel, Short videos, People also ask, Knowledge panel","informational","Organic"
"黄色 ハート 意味","5","5","5400","19","0.00","https://dressy.pla-cole.wedding/heart-color-means/","216","0.09","0.00","0.33","114","[82,82,100,82,82,82,82,82,55,67,67,67]","2026-07-05","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"魔女 の 宅急便 街 モデル","1","1","2400","24","0.00","https://dressy.pla-cole.wedding/ghibli-kiki/","216","0.09","0.00","0.33","120","[6,6,9,11,6,6,6,6,16,7,100,20]","2026-07-30","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Related searches","informational","Organic"
"仙台 かき氷","6","6","5400","24","0.00","https://dressy.pla-cole.wedding/miyagi-kakigori/","216","0.09","0.00","0.33","116","[100,82,16,6,2,1,1,2,2,4,13,20]","2026-07-23","Video, Short videos, Local pack, Twitter","commercial","Organic"
"兵庫 弁","1","1","1600","19","0.00","https://dressy.pla-cole.wedding/hyogo-hougen/","208","0.09","0.00","0.33","125","[68,68,84,84,100,84,68,84,84,68,68,68]","2026-07-09","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"誕生 日 カクテル","2","2","1600","17","0.00","https://dressy.pla-cole.wedding/birthday-cocktail/","208","0.09","0.00","0.33","111","[100,100,100,100,100,84,84,84,84,84,84,84]","2026-07-07","Video, Short videos, People also ask","informational","Organic"
"宮城 弁","1","1","1600","16","0.00","https://dressy.pla-cole.wedding/miyagi-hougen/","208","0.09","0.00","0.33","122","[67,54,67,79,100,54,54,67,79,67,67,67]","2026-07-09","AI overview, Image, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"流し そうめん 福岡","2","2","1600","28","0.00","https://dressy.pla-cole.wedding/fukuoka-nagashisomen/","208","0.09","0.00","0.33","173","[36,100,67,11,2,1,1,1,1,2,7,23]","2026-07-07","Image, Video, Short videos, People also ask, Local pack, Related searches, Twitter","commercial","Organic"
"バチェラー その後","1","1","1600","28","0.00","https://dressy.pla-cole.wedding/bachelor-japan-wedding/","208","0.09","0.00","0.33","125","[100,36,20,13,11,11,9,7,6,7,7,44]","2026-07-13","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"dressy online","1","1","260","52","0.46","https://weddingdress.pla-cole.wedding/","208","0.09","95.00","0.39","0","[81,81,100,100,81,81,81,81,66,53,53,44]","2026-08-07","Sitelinks, Video, Short videos, Knowledge panel, Twitter","navigational","Organic"
"高木 雄也 結婚","2","2","2900","30","0.00","https://dressy.pla-cole.wedding/hey-say-jump-member-mariage/","203","0.09","0.00","0.33","77","[44,100,67,35,19,81,81,54,44,54,35,44]","2026-07-07","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"伊予 弁","2","2","2900","16","0.00","https://dressy.pla-cole.wedding/ehime-hougen/","203","0.09","0.00","0.33","115","[67,81,81,81,100,67,67,67,67,67,81,81]","2026-07-09","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"犬 系 彼女","5","9","8100","29","0.54","https://dressy.pla-cole.wedding/inukeizyoshi/","202","0.09","109.00","0.33","113","[100,100,100,100,82,82,82,67,67,100,82,67]","2026-08-19","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"青 ハート 意味","8","10","6600","21","0.00","https://dressy.pla-cole.wedding/heart-color-means/","198","0.08","0.00","0.33","122","[100,82,45,45,67,67,67,45,45,55,55,55]","2026-08-19","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"八乙女光 結婚","8","8","6600","33","0.00","https://dressy.pla-cole.wedding/yaotomehikaru/","198","0.08","0.00","0","109","[0,0,0,0,0,0,0,0,0,0,0,100]","2026-08-13","AI overview, Video, Short videos, People also ask","informational","Organic"
"静岡 方言","7","7","6600","27","0.00","https://dressy.pla-cole.wedding/shizuoka-hougen/","198","0.08","0.00","0.33","133","[55,67,67,100,55,55,55,55,55,55,55,55]","2026-08-13","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"宮澤 エマ 結婚","7","7","6600","38","0.00","https://dressy.pla-cole.wedding/miyazawa-ema/","198","0.08","0.00","0.33","95","[36,100,16,13,7,20,67,30,20,45,100,36]","2026-08-16","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"高知 クリスマス ケーキ","1","1","390","16","0.00","https://dressy.pla-cole.wedding/kouchi-xmas-cake/","183","0.08","0.00","0.33","95","[1,1,1,3,31,100,100,1,1,1,1,1]","2026-07-02","Image, Video, Short videos, Local pack, Twitter","transactional","Organic"
"クリスマス ケーキ 高知","1","1","390","17","0.00","https://dressy.pla-cole.wedding/kouchi-xmas-cake/","183","0.08","0.00","0.33","100","[1,1,1,3,31,100,100,1,1,1,1,1]","2026-06-30","Sitelinks, Image pack, Video, Short videos, Local pack, Twitter","commercial","Organic"
"工場 直売 アウトレット 東海","1","1","390","16","0.00","https://dressy.pla-cole.wedding/tokai-factory-direct-sales/","183","0.08","0.00","0.33","120","[81,67,81,81,67,44,81,67,81,100,100,81]","2026-08-06","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"野球 選手 奥さん","1","1","390","21","0.00","https://dressy.pla-cole.wedding/baseball-couple/","183","0.08","0.00","0.33","171","[32,32,32,39,39,39,21,21,17,100,26,32]","2026-06-25","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"野球 選手 嫁","1","1","390","25","0.00","https://dressy.pla-cole.wedding/baseball-couple/","183","0.08","0.00","0.33","161","[25,25,25,20,25,20,16,16,20,100,20,25]","2026-06-27","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"テラス ハウス メンバー の 現在 が ヤバ い","1","1","390","24","0.00","https://dressy.pla-cole.wedding/terrace-house-married-cast/","183","0.08","0.00","0.33","55","[67,44,44,54,54,67,44,54,54,44,82,100]","2026-07-16","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ヴァン クリーフ 結婚 指輪 芸能人","1","1","390","19","0.00","https://dressy.pla-cole.wedding/ring-entertainer/","183","0.08","0.00","0.33","82","[100,100,100,100,67,81,100,67,81,54,54,54]","2026-07-22","Sitelinks, Short videos, People also ask, Twitter","informational","Organic"
"婚姻 届 犬","1","1","390","11","0.53","https://weddingdress.pla-cole.wedding/c/marriage-certificate","183","0.08","96.00","0.55","158","[100,81,81,81,100,81,100,81,81,81,81,81]","2026-07-21","Sitelinks, Image, Image pack, Video, Short videos","informational","Organic"
"元 スマップ メンバー","1","1","390","27","0.00","https://dressy.pla-cole.wedding/smap/","183","0.08","0.00","0.33","72","[100,66,81,54,81,81,66,66,54,54,44,100]","2026-07-09","Sitelinks, Featured snippet, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"野球 選手 妻","1","1","390","28","0.00","https://dressy.pla-cole.wedding/baseball-couple/","183","0.08","0.00","0.33","336","[48,48,39,48,39,32,21,26,100,39,39,39]","2026-07-30","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"関西 弁 兵庫","1","1","390","22","0.00","https://dressy.pla-cole.wedding/hyogo-hougen/","183","0.08","0.00","0.33","114","[100,100,100,100,100,100,100,82,100,82,100,82]","2026-07-20","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"akb 結婚 一覧","1","1","390","19","0.00","https://dressy.pla-cole.wedding/akb48/","183","0.08","0.00","0.33","103","[67,67,36,36,24,100,67,30,30,24,19,24]","2026-07-30","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"神戸 弁","4","4","3600","20","0.00","https://dressy.pla-cole.wedding/hyogo-hougen/","180","0.08","0.00","0.33","116","[82,82,82,100,82,66,66,66,66,66,66,66]","2026-07-26","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"結婚 芸能人 最近","4","4","3600","37","0.00","https://dressy.pla-cole.wedding/2021kamihanki-marriage-geinou/","180","0.08","0.00","0.33","117","[23,44,54,36,23,23,81,100,44,23,44,23]","2026-07-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"岩手 方言","3","3","3600","19","0.00","https://dressy.pla-cole.wedding/iwate-hougen/","180","0.08","0.00","0.33","122","[44,44,55,67,100,44,44,44,44,44,44,44]","2026-07-09","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Related searches","informational","Organic"
"ピン札 土日","4","4","3600","23","0.00","https://dressy.pla-cole.wedding/shinsatsu-youi/","180","0.08","0.00","0.33","102","[44,44,44,81,100,67,67,35,54,67,54,67]","2026-07-13","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"夜 カフェ 和歌山","4","4","3600","35","0.00","https://dressy.pla-cole.wedding/wakayama-night-cafe/","180","0.08","0.00","0.01","128","[66,66,100,82,82,100,100,82,66,82,55,66]","2026-07-10","Sitelinks, Image, Video, Short videos, Local pack, Related searches, Twitter","commercial","Organic"
"岡山 駅 駅弁","4","4","3600","21","0.00","https://dressy.pla-cole.wedding/okayama-ekiben/","180","0.08","0.00","0.33","113","[82,100,100,100,100,66,82,82,100,82,100,66]","2026-07-22","Sitelinks, Video, Short videos, Local pack, Twitter","commercial","Organic"
"最近 結婚 芸能人","4","4","3600","40","0.00","https://dressy.pla-cole.wedding/2021kamihanki-marriage-geinou/","180","0.08","0.00","0.33","20","[23,44,54,36,23,23,81,100,44,23,44,23]","2026-07-18","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"長野 県 方言","3","3","3600","15","0.00","https://dressy.pla-cole.wedding/nagano-hougen/","180","0.08","0.00","0.33","118","[44,36,36,67,100,44,36,36,36,30,36,36]","2026-07-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"甲斐 まりか","2","2","3600","30","0.00","https://dressy.pla-cole.wedding/kai-marika-kekkon/","180","0.08","0.00","0.33","105","[24,24,20,20,24,13,20,100,13,13,13,13]","2026-07-07","Image, Video, Short videos, People also ask, Knowledge panel, Top stories","informational","Organic"
"芸能人 結婚 最近","4","4","3600","37","0.00","https://dressy.pla-cole.wedding/2021kamihanki-marriage-geinou/","180","0.08","0.00","0.33","134","[23,44,54,36,23,23,81,100,44,23,44,23]","2026-07-05","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"愛媛 方言","3","3","3600","22","0.00","https://dressy.pla-cole.wedding/ehime-hougen/","180","0.08","0.00","0.33","121","[67,67,67,81,100,67,54,67,67,67,67,67]","2026-07-08","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"ハート 意味 色","3","3","3600","17","0.00","https://dressy.pla-cole.wedding/heart-color-means/","180","0.08","0.00","0.33","119","[82,100,100,82,100,82,82,82,66,66,55,20]","2026-07-13","Image, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"青森 アップル パイ","5","5","4400","22","0.06","https://dressy.pla-cole.wedding/aomori-applepie/","176","0.07","10.00","0.3","191","[67,67,100,81,81,67,67,54,67,81,81,100]","2026-07-08","Sitelinks, Image, Video, Short videos, People also ask, Local pack, Related searches","commercial","Organic"
"岐阜 かき氷","5","5","4400","27","0.00","https://dressy.pla-cole.wedding/gifu-kakigori/","176","0.07","0.00","0.01","117","[36,100,100,24,3,1,1,1,1,2,4,13]","2026-07-08","Video, Short videos, Local pack, Twitter","commercial","Organic"
"かき氷 岐阜","5","5","4400","23","0.00","https://dressy.pla-cole.wedding/gifu-kakigori/","176","0.07","0.00","0.01","117","[36,100,100,24,3,1,1,1,1,2,4,13]","2026-07-07","Image, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"かき氷 佐賀","2","2","1900","28","0.00","https://dressy.pla-cole.wedding/saga-kakigori/","171","0.07","0.00","0.33","112","[100,82,16,4,1,1,1,1,1,3,13,16]","2026-07-25","Sitelinks, Image, Video, Short videos, Local pack, Twitter","commercial","Organic"
"兵庫 県 方言","1","1","1300","14","0.00","https://dressy.pla-cole.wedding/hyogo-hougen/","169","0.07","0.00","0.33","114","[34,34,45,66,100,45,45,34,55,34,34,34]","2026-07-07","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"滋賀 方言","1","1","1300","16","0.00","https://dressy.pla-cole.wedding/shiga-hougen/2/","169","0.07","0.00","0.33","95","[53,53,68,100,68,68,68,53,53,53,53,53]","2026-07-28","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"中根 夕希 結婚","2","2","1300","35","0.00","https://dressy.pla-cole.wedding/yuki-nakane-announcer-kekkon/","169","0.07","0.00","0.33","55","[6,6,6,5,5,4,4,100,44,5,3,2]","2026-07-20","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"小口 那奈 子","2","2","1300","32","0.00","https://dressy.pla-cole.wedding/bachelor-japan-wedding/4/","169","0.07","0.00","0.33","62","[100,44,30,16,11,7,9,9,7,7,9,30]","2026-07-08","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"星 言葉 一覧","2","2","1300","15","0.00","https://dressy.pla-cole.wedding/star-2/","169","0.07","0.00","0.33","20","[100,100,84,68,68,68,68,53,68,53,53,68]","2026-07-24","AI overview, Short videos, People also ask","informational","Organic"
"紅 の 豚 舞台","1","1","1300","15","0.00","https://dressy.pla-cole.wedding/ghibli-porcorosso/","169","0.07","0.00","0.33","19","[53,68,68,68,46,53,46,38,100,46,100,68]","2026-07-24","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"愛知 弁","1","1","1300","18","0.00","https://dressy.pla-cole.wedding/aichi-hougen/","169","0.07","0.00","0.33","131","[53,68,84,100,53,53,68,68,53,53,53,53]","2026-07-23","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"滋賀 弁","1","1","1300","21","0.00","https://dressy.pla-cole.wedding/shiga-hougen/2/","169","0.07","0.00","0.33","94","[81,62,81,81,81,81,62,62,62,62,62,100]","2026-07-05","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"名古屋 弁 かわいい","1","1","1300","29","0.00","https://dressy.pla-cole.wedding/aichi-hougen/2/","169","0.07","0.00","0.33","112","[84,84,100,84,100,68,68,68,53,68,68,53]","2026-07-04","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"キスマイ 結婚","1","1","1300","26","0.00","https://dressy.pla-cole.wedding/kismyft2-marriage-status/","169","0.07","0.00","0.33","19","[54,37,42,30,42,54,100,79,67,30,42,30]","2026-07-18","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"アフタヌーン ティー 長野","1","1","1300","25","0.00","https://dressy.pla-cole.wedding/nagano-afternoon-tea/","169","0.07","0.00","0.01","106","[53,46,46,46,53,68,84,100,84,68,68,68]","2026-07-06","Image, Video, Short videos, People also ask, Local pack","commercial","Organic"
"魔女 の 宅急便 モデル 街","2","2","2400","21","0.00","https://dressy.pla-cole.wedding/ghibli-kiki/","168","0.07","0.00","0.33","97","[6,6,6,9,11,6,6,6,6,16,7,100]","2026-07-09","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
