"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"wedding park","1","1","480","61","0.94","https://www.weddingpark.net/","384","0.08","360.00","0.33","123","[81,81,100,81,81,81,100,81,100,81,54,54]","2026-08-06","Sitelinks, Ads top, Image pack, Video, Video Carousel, Short videos, People also ask, Knowledge panel, Ads bottom, Twitter","navigational","Organic"
"ララシャンス 博多 の 森","3","3","27100","29","3.41","https://www.weddingpark.net/00000761/","379","0.07","1292.00","0.09","159","[55,67,82,82,82,67,67,82,82,82,100,67]","2026-08-17","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Related searches, Twitter","navigational","Organic"
"婚約 破棄","2","2","5400","21","0.81","https://www.weddingpark.net/qa/7602/","378","0.07","306.00","0.01","141","[100,82,82,82,67,67,82,67,67,67,82,67]","2026-08-13","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"倦怠期 いつ","2","2","5400","27","0.00","https://www.weddingpark.net/magazine/883/","378","0.07","0.00","0.01","112","[100,100,82,100,82,67,82,67,67,67,67,67]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"武蔵野 線 駅 一覧","3","3","5400","23","0.00","https://www.weddingpark.net/hall/ra9495/stlist/","378","0.07","0.00","0.33","107","[67,100,67,67,67,44,29,29,36,44,44,36]","2026-08-06","AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"結婚 指輪 人気 ブランド","2","2","5400","27","0.95","https://ringraph.weddingpark.net/ranking/3","378","0.07","359.00","0.93","194","[82,100,82,82,82,100,100,67,67,67,67,67]","2026-08-16","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"結婚 指輪 ブランド 人気","2","2","5400","23","0.95","https://ringraph.weddingpark.net/ranking/3","378","0.07","359.00","0.93","188","[82,100,82,82,82,100,100,67,67,67,67,67]","2026-08-13","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"ご 結婚 おめでとう ござい ます","1","1","2900","18","0.01","https://www.weddingpark.net/magazine/3789/","377","0.07","3.00","0.03","107","[67,100,100,100,100,81,81,81,67,100,53,67]","2026-07-09","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"結婚 指輪 銀座","1","1","2900","19","3.59","https://ringraph.weddingpark.net/area/tokyo/a11","377","0.07","1353.00","0.89","114","[81,81,100,100,81,81,100,100,67,81,53,67]","2026-07-07","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"シエル ベル テール","2","2","2900","30","0.86","https://www.weddingpark.net/00001cd4/","377","0.07","324.00","0.1","163","[53,67,67,67,100,81,67,67,81,81,81,81]","2026-07-07","Image, Image pack, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"タカミ ブライダル","7","7","14800","39","1.82","https://www.weddingpark.net/dress/brands/5/dress_articles/","370","0.07","673.00","0.04","133","[82,100,100,100,100,82,100,100,100,100,100,82]","2026-08-17","Sitelinks, Image, Video, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"ヴィラ デ マリアージュ","4","4","12100","27","2.17","https://www.weddingpark.net/grouplist/12/","363","0.07","787.00","0.02","110","[24,55,82,100,82,67,67,67,82,67,67,67]","2026-08-17","AI overview, Video, Short videos, People also ask, Local pack, Twitter","informational","Organic"
"蒲郡 ランチ","8","8","12100","34","0.02","https://www.weddingpark.net/magazine/7615/","363","0.07","7.00","0.04","131","[100,100,100,82,82,82,82,82,82,82,100,100]","2026-08-17","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"chaumet","8","8","12100","35","0.47","https://ringraph.weddingpark.net/brand/b300138","363","0.07","170.00","0.48","168","[55,67,100,82,67,82,82,67,67,67,67,67]","2026-08-14","Sitelinks, AI overview, Image, Short videos, People also ask, Twitter","informational","Organic"
"結婚 式 二次会","7","7","12100","20","1.66","https://www.weddingpark.net/osusume/nijikai/","363","0.07","602.00","0.18","183","[67,82,100,100,82,82,100,100,67,67,67,55]","2026-08-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"山手 線 駅","7","8","12100","40","0.00","https://www.weddingpark.net/hall/ra9492/stlist/","363","0.07","0.00","0.33","134","[37,37,45,45,45,37,37,37,100,45,82,45]","2026-08-19","AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"ミル 打ち 結婚 指輪","1","1","720","15","1.05","https://ringraph.weddingpark.net/mrg/d9","338","0.07","354.00","0.99","134","[72,88,72,72,88,72,100,72,88,72,72,72]","2026-07-22","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"婚約 指輪 10 万 円 台","1","1","720","15","1.32","https://ringraph.weddingpark.net/eng/pr2","338","0.07","446.00","1","176","[67,82,67,82,82,67,100,55,67,67,82,82]","2026-08-08","Sitelinks, AI overview, Image, Video, Short videos, People also ask","commercial","Organic"
"結婚 式 メッセージ 例文","1","1","720","15","0.01","https://www.weddingpark.net/magazine/3789/","338","0.07","3.00","0.05","101","[72,88,100,72,59,72,88,88,88,72,72,59]","2026-07-20","Sitelinks, Image, Image pack, Short videos, People also ask","informational","Organic"
"岩盤 浴 大阪 カップル 個室","1","1","720","17","0.00","https://www.weddingpark.net/magazine/7153/","338","0.07","0.00","0.02","123","[100,67,82,82,82,67,67,100,82,67,67,67]","2026-07-14","AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"ダイヤモンド シライシ 結婚 指輪 値段","1","1","720","17","0.70","https://ringraph.weddingpark.net/brand/b300019/shop/s000112/item","338","0.07","236.00","0.44","160","[9,7,9,9,7,9,7,68,84,68,100,100]","2026-08-03","Sitelinks, Image, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"婚約 指輪 かわいい","1","1","720","15","0.72","https://ringraph.weddingpark.net/eng/t3","338","0.07","243.00","0.99","192","[100,100,100,100,100,100,82,100,82,100,67,82]","2026-07-17","Sitelinks, AI overview, Image, Video, Short videos, People also ask","commercial","Organic"
"結婚 式 ドリンク メニュー","1","1","720","16","0.98","https://www.weddingpark.net/qa/7781/","338","0.07","331.00","0.99","165","[48,72,100,100,100,72,59,72,88,72,72,59]","2026-07-05","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"結婚 式 お祝い 言葉","1","1","720","19","0.01","https://www.weddingpark.net/magazine/3789/","338","0.07","3.00","0.04","98","[72,72,100,100,88,72,72,72,88,59,72,59]","2026-07-30","Sitelinks, AI overview, Image pack, Short videos, People also ask","informational","Organic"
"安い 結婚 指輪","1","1","720","16","0.95","https://ringraph.weddingpark.net/mrg/pr8","338","0.07","321.00","0.98","169","[100,82,100,82,82,100,82,82,82,82,82,82]","2026-08-03","Sitelinks, Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"可愛い 婚約 指輪","1","1","720","17","0.72","https://ringraph.weddingpark.net/eng/t3","338","0.07","243.00","0.99","190","[100,100,100,100,100,100,82,100,82,100,67,82]","2026-07-10","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"おしゃれ 結婚 指輪","1","1","720","17","0.85","https://ringraph.weddingpark.net/mrg","338","0.07","287.00","1","51","[100,100,82,100,100,100,82,82,82,82,100,82]","2026-07-27","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"結婚 指輪 ミルグレイン","1","1","720","16","0.95","https://ringraph.weddingpark.net/mrg/d9","338","0.07","321.00","1","175","[72,72,72,72,59,72,88,100,88,88,72,88]","2026-07-18","Sitelinks, Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"個性 的 結婚 指輪","1","1","720","12","1.29","https://ringraph.weddingpark.net/mrg/t18","338","0.07","436.00","0.93","194","[82,100,82,100,82,82,100,82,82,82,67,67]","2026-07-29","Sitelinks, Image, Video, Short videos, People also ask","commercial","Organic"
"乾杯 の 挨拶 結婚 式","4","4","6600","23","0.03","https://www.weddingpark.net/qa/6924/","330","0.06","9.00","0.07","131","[67,67,100,100,82,45,36,45,36,36,36,24]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"婚約 指輪 結婚 指輪 重ね 付け","3","3","6600","14","0.69","https://ringraph.weddingpark.net/eng/setring","330","0.06","227.00","0.53","135","[81,81,81,81,81,81,100,81,81,81,81,67]","2026-08-13","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"graff 結婚 指輪","4","4","6600","20","0.62","https://ringraph.weddingpark.net/brand/b300131/review?ring_type=2","330","0.06","204.00","0.88","161","[81,81,81,67,67,100,100,67,81,100,81,81]","2026-08-13","Sitelinks, Image, Video, Short videos, People also ask, Twitter, Feature_34","informational, transactional","Organic"
"結婚 指輪 婚約 指輪 重ね 付け","4","4","6600","15","0.69","https://ringraph.weddingpark.net/eng/setring","330","0.06","227.00","0.53","134","[81,81,81,81,81,81,100,81,81,81,81,67]","2026-08-12","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"いとこ 結婚 式 ご 祝儀","4","4","6600","20","0.01","https://www.weddingpark.net/qa/145/","330","0.06","3.00","0.02","106","[54,81,100,100,81,67,81,67,81,67,81,67]","2026-08-17","Sitelinks, AI overview, Short videos, People also ask, Twitter","informational","Organic"
"結婚 指輪 ゴールド","3","3","6600","21","0.69","https://ringraph.weddingpark.net/mrg/m12","330","0.06","227.00","1","187","[81,81,81,81,81,100,100,81,81,81,81,81]","2026-08-12","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"子供 いらない","4","4","6600","34","0.00","https://www.weddingpark.net/qa/7387/","330","0.06","0.00","0","127","[81,81,100,81,81,81,67,81,81,81,81,81]","2026-08-13","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"小姑 と は","4","4","6600","23","0.00","https://www.weddingpark.net/magazine/7508/","330","0.06","0.00","0.33","108","[81,81,81,81,81,100,81,67,81,81,100,100]","2026-08-19","Sitelinks, AI overview, Short videos, People also ask, Twitter","informational","Organic"
"アル マリアン 福岡","3","3","6600","22","2.73","https://www.weddingpark.net/0000190e/map/","330","0.06","900.00","0.1","156","[55,67,67,82,82,100,100,67,82,67,44,44]","2026-08-15","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"南青山 サンタキアラ 教会","3","3","3600","30","1.27","https://www.weddingpark.net/00001eb6/map/","324","0.06","411.00","0.07","105","[66,66,66,82,82,66,66,66,66,100,82,82]","2026-07-09","Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"ご自愛ください 使い方","5","5","8100","25","0.02","https://www.weddingpark.net/magazine/6547/","324","0.06","6.00","0.05","109","[67,55,45,45,55,100,67,45,30,36,24,36]","2026-08-15","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 祝い メッセージ カード 例文","2","2","3600","18","0.02","https://www.weddingpark.net/magazine/3789/","324","0.06","6.00","0.03","100","[66,66,82,100,100,100,66,82,66,82,66,66]","2026-07-07","Sitelinks, AI overview, Image, Short videos, People also ask","informational","Organic"
"彼氏 嘘つき","5","5","8100","21","0.00","https://www.weddingpark.net/qa/7034/","324","0.06","0.00","0.01","108","[67,82,67,67,67,67,82,100,100,82,100,82]","2026-08-13","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ベル クラシック 小倉","3","3","3600","22","1.72","https://www.weddingpark.net/00000760/map/","324","0.06","557.00","0.11","107","[55,66,66,66,100,100,100,82,100,66,66,55]","2026-07-25","Image, Image pack, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"結婚 おめでとう","1","1","2400","17","0.29","https://www.weddingpark.net/magazine/3789/","312","0.06","90.00","0.02","113","[79,100,100,100,100,100,100,79,79,100,67,79]","2026-07-04","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"婚約 指輪 ブランド 人気","1","1","2400","21","1.16","https://ringraph.weddingpark.net/ranking/2","312","0.06","361.00","0.86","119","[83,83,100,83,83,83,100,100,66,83,66,83]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 指輪 ブランド 格付け","1","1","2400","23","0.63","https://ringraph.weddingpark.net/magazine/103","312","0.06","196.00","0.36","110","[81,67,81,67,53,67,81,100,67,53,44,53]","2026-07-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"chanel 婚約 指輪","2","2","2400","29","0.52","https://ringraph.weddingpark.net/brand/b300115/review?ring_type=1","312","0.06","162.00","0.24","169","[83,100,100,83,83,83,100,100,83,83,66,83]","2026-07-08","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"セクシー な 女","1","1","2400","30","0.00","https://www.weddingpark.net/magazine/1181/","312","0.06","0.00","0.83","182","[55,23,43,36,23,23,66,55,82,66,100,66]","2026-07-07","Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"結婚 祝い の 言葉","1","1","2400","18","0.01","https://www.weddingpark.net/magazine/3789/","312","0.06","3.00","0.06","20","[83,83,83,83,83,100,83,66,83,66,66,55]","2026-07-24","Sitelinks, AI overview, Image pack, Short videos, People also ask","informational","Organic"
"結婚 指輪 おしゃれ","1","1","2400","31","0.73","https://ringraph.weddingpark.net/mrg","312","0.06","227.00","0.99","196","[83,83,100,83,83,66,66,83,66,66,55,66]","2026-07-08","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"ご結婚おめでとうございます","1","1","2400","21","0.01","https://www.weddingpark.net/magazine/3789/","312","0.06","3.00","0.01","118","[100,100,100,100,83,83,83,66,100,55,66,55]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"婚約 指輪 人気 ブランド","1","1","2400","23","1.16","https://ringraph.weddingpark.net/ranking/2","312","0.06","361.00","0.86","117","[83,83,100,83,83,83,100,100,66,83,66,83]","2026-07-13","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
