"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"become an ordained minister online","52","76","6600","27","1.57","https://loverly.com/planning/wedding-101/becoming-ordained-online-a-comprehensive-guide","0","0","0.00","0.71","16300000","[66,66,66,81,66,66,100,100,66,81,100,81]","2026-08-19","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"june bridals","9","9","5400","35","8.14","https://loverly.com/vendors/june-bridals","0","0","0.00","1","163","[35,44,100,54,66,54,54,81,81,44,66,54]","2026-08-14","Sitelinks, AI overview, Video, Short videos, People also ask, Discussions and forums, Knowledge panel, Twitter","informational","SERP Feature"
"wedding caterers","27","27","5400","36","1.38","https://loverly.com/vendors/caterer","3","0.01","4.00","0.25","164","[81,100,66,66,81,44,66,44,35,66,66,44]","2026-08-18","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"karl conrad wife","28","28","5400","28","0.00","https://loverly.com/planning/celebrity/lauren-conrads-wedding","3","0.01","0.00","0.33","78","[19,100,19,66,19,81,19,19,19,19,19,19]","2026-08-18","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"types of engagement rings","30","30","5400","29","1.02","https://loverly.com/planning/fashion/engagement-ring-styles","3","0.01","3.00","1","203","[44,44,36,54,54,100,36,66,54,66,81,66]","2026-08-16","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Ads bottom, Feature_34","informational","Organic"
"wedding vendors","12","12","5400","30","1.51","https://loverly.com/vendors","21","0.12","31.00","0.24","158","[29,29,36,100,36,44,66,36,15,44,23,19]","2026-08-18","AI overview, Image, Image pack, Video, Short videos, People also ask, Local pack, Twitter","informational","Organic"
"videographer near me","60","60","5400","27","2.87","https://loverly.com/vendors/videographer","0","0","0.00","0.33","16700000000","[44,44,36,36,36,29,24,29,29,36,36,29]","2026-08-15","Ads top, Video, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"wedding photography","76","76","5400","50","2.33","https://loverly.com/vendors/houston-wedding-photographer","0","0","0.00","0.24","1940000000","[54,29,24,24,24,16,19,54,44,29,36,36]","2026-08-13","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Discussions and forums, Local pack, Ads bottom, Twitter","commercial","Organic"
"wedding photography","71","71","5400","50","2.33","https://loverly.com/vendors/denver-wedding-photographer","0","0","0.00","0.24","1940000000","[54,29,24,24,24,16,19,54,44,29,36,36]","2026-08-13","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Discussions and forums, Local pack, Ads bottom, Twitter","commercial","Organic"
"wedding photography","25","25","5400","50","2.33","https://loverly.com/vendors/houston-wedding-photographer","3","0.01","6.00","0.24","1940000000","[54,29,24,24,24,16,19,54,44,29,36,36]","2026-08-13","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Discussions and forums, Local pack, Ads bottom, Twitter","commercial","Organic"
"villa antonia","20","20","5400","35","1.09","https://loverly.com/vendors/villa-antonia-451265","0","0","0.00","0.04","107","[44,66,54,44,66,54,44,54,44,81,100,81]","2026-08-14","Sitelinks, Image, Image pack, Video, Short videos, Knowledge panel, Related searches, Twitter","navigational, transactional","Organic"
"carousel cakes","18","18","5400","41","1.01","https://loverly.com/vendors/carousel-cakes","1","0","1.00","0.13","138","[54,54,44,66,81,100,100,54,44,54,44,44]","2026-08-16","Sitelinks, Video, Short videos, Knowledge panel, Twitter","navigational, transactional","Organic"
"pleasantdale chateau","32","32","5400","30","1.85","https://loverly.com/vendors/pleasantdale-chateau","0","0","0.00","0.13","116","[66,66,66,66,66,54,44,54,54,54,44,66]","2026-08-17","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"waterside north bergen nj 07047","23","23","5400","49","1.01","https://loverly.com/vendors/waterside-restaurant-and-catering","1","0","1.00","0.03","114","[100,0,7,66,66,44,44,36,66,66,81,0]","2026-08-15","Sitelinks, Video, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"name change after marriage","37","37","5400","47","1.54","https://loverly.com/planning/wedding-101/change-name-after-marriage","3","0.01","4.00","0.52","135","[54,44,44,36,54,36,36,81,23,29,29,23]","2026-08-18","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"marriage officiant near me","96","96","5400","47","1.38","https://loverly.com/vendors/wedding-officiant","0","0","0.00","0.54","7230000","[29,36,29,29,36,24,24,24,24,24,36,29]","2026-08-17","Video, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"lotus bridal","17","17","5400","39","2.59","https://loverly.com/vendors/lotus-bridal","1","0","2.00","0.28","184","[66,81,66,54,54,100,54,81,54,66,54,54]","2026-08-18","Sitelinks, Image, Video, Short videos, Local pack, Twitter","navigational","Organic"
"festivities","50","50","5400","57","0.99","https://loverly.com/vendors/feastivities-events","0","0","0.00","0.01","145","[36,36,24,29,54,54,66,29,29,29,29,44]","2026-08-19","Sitelinks, Instant answer, Video, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"morganite for an engagement ring","51","51","5400","15","1.42","https://loverly.com/planning/fashion/morganite-engagement-rings","0","0","0.00","1","195","[36,0,3,54,81,100,100,66,54,5,0,0]","2026-08-19","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter, Feature_34","commercial, informational","Organic"
"wedding planning timeline","31","31","5400","40","0.93","https://loverly.com/planning/wedding-101/wedding-planning-checklist-9-months-to-go","3","0.01","2.00","1","136","[66,81,66,54,54,66,44,81,54,54,54,66]","2026-08-15","Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"destinationweddings","33","33","5400","44","2.12","https://loverly.com/planning/travel/unique-destination-wedding","0","0","0.00","0.49","135","[0,0,0,0,0,0,67,100,0,2,1,3]","2026-08-14","Sitelinks, AI overview, Video, Short videos, People also ask, Discussions and forums, Ads bottom","navigational","Organic"
"wedding officiants near me","28","28","5400","49","1.38","https://loverly.com/vendors/wedding-officiant","3","0.01","4.00","0.54","163","[44,54,44,44,44,36,15,36,36,36,66,44]","2026-08-17","Video, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"engagement ring insurance","62","62","5400","43","32.56","https://loverly.com/planning/wedding-101/how-engagement-ring-insurance-works","0","0","0.00","0.49","136","[36,36,36,36,36,44,44,36,29,29,44,44]","2026-08-14","Sitelinks, AI overview, Video, Short videos, People also ask, Discussions and forums, Twitter","informational","Organic"
"loverly","1","1","5400","56","8.38","https://loverly.com/","4320","25.72","36201.00","0.88","109","[16,19,19,19,16,24,24,19,19,29,36,100]","2026-08-16","Sitelinks, Image pack, Video, Short videos, People also ask, Knowledge panel","navigational","Organic"
"julie vos dolce delicate bracelet","51","51","5400","17","0.00","https://loverly.com/shop/dolce-delicate-station-necklace","0","0","0.00","0","42700","[23,81,100]","2026-08-13","Sitelinks, AI overview, Short videos, People also ask, Knowledge panel, Twitter","informational, navigational","Organic"
"julie vos dolce delicate bracelet","45","45","5400","17","0.00","https://loverly.com/shop/colette-delicate-bracelet","0","0","0.00","0","42700","[23,81,100]","2026-08-13","Sitelinks, AI overview, Short videos, People also ask, Knowledge panel, Twitter","informational, navigational","Organic"
"julie vos dolce delicate bracelet","28","28","5400","17","0.00","https://loverly.com/shop/jolie-delicate-bracelet","0","0","0.00","0","42700","[23,81,100]","2026-08-13","Sitelinks, AI overview, Short videos, People also ask, Knowledge panel, Twitter","informational, navigational","Organic"
"bridal planning websites","5","5","5400","36","3.01","https://loverly.com/","162","0.96","487.00","0.47","131","[19,0,7,54,54,100,1,66,0,16,0,0]","2026-08-15","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","commercial, informational","Organic"
"birdy gray","11","11","5400","51","0.67","https://loverly.com/planning/fashion/birdy-grey","7","0.04","4.00","1","0","[54,54,54,54,44,54,24,81,66,54,44,81]","2026-08-17","Sitelinks, Video, Short videos, People also ask, Knowledge panel, Twitter, Feature_34","navigational","Organic"
"wedding cake flavors","71","0","4400","9","0.22","https://loverly.com/planning/ideas/outrageous-cake-flavors","0","0","0.00","0.03","185","[54,66,54,66,54,36,54,81,81,43,100,81]","2026-08-19","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"web wedding organizer","2","2","4400","65","3.01","https://loverly.com/","360","2.14","1083.00","0.47","131","[19,0,7,54,54,100,1,1,1,2,0,0]","2026-08-13","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","commercial, informational","Organic"
"venues for marriage","10","10","4400","45","1.73","https://loverly.com/planning/wedding-101/best-wedding-venues-in-us","39","0.23","67.00","0.32","161","[100,0,0,3,0,0,0,0,0,0,0,0]","2026-07-31","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"lotus bridal avenue u","8","8","4400","27","2.59","https://loverly.com/vendors/lotus-bridal","26","0.15","67.00","0.28","107","[54,0,4,35,81,81,54,66,66,100,66,44]","2026-08-16","Sitelinks, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational, transactional","Organic"
"bridal shower gift","2","2","4400","31","0.23","https://loverly.com/planning/fashion/bridesmaid-bride-wedding-robes","1","0","0.00","1","194","[36,44,29,19,16,10,19,24,24,54,24,29]","2026-08-15","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Twitter, Feature_34","commercial","SERP Feature"
"affordable honeymoon destinations","45","45","4400","38","1.10","https://loverly.com/planning/travel/affordable-honeymoon-destinations-budget-friendly-getaway","1","0","1.00","0.45","121","[12,19,16,29,44,54,44,54,54,100,100,81]","2026-08-15","AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"palermo bakery","48","48","4400","38","0.96","https://loverly.com/vendors/palermos-custom-cakes-bakery","0","0","0.00","0.05","112","[36,24,54,44,44,44,44,54,44,19,54,29]","2026-08-17","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"the estate at florentine gardens","41","41","4400","23","1.54","https://loverly.com/vendors/the-estate-at-florentine-gardens","0","0","0.00","0.06","105","[54,44,66,81,29,44,44,35,35,66,16,81]","2026-08-18","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Related searches, Twitter","navigational","Organic"
"hummingbird nest ranch","47","47","4400","42","0.78","https://loverly.com/vendors/hummingbird-nest-ranch","0","0","0.00","0.03","97","[19,24,29,24,19,16,13,19,10,24,19,29]","2026-08-16","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Related searches, Twitter","navigational","Organic"
"wedding timeline","28","28","4400","24","1.45","https://loverly.com/planning/wedding-101/wedding-day-timeline","3","0.01","4.00","1","136","[44,54,54,54,44,36,36,54,44,44,36,44]","2026-08-14","Image, Image pack, Video, Short videos, People also ask, Discussions and forums","informational","Organic"
"wedding photographer near me","16","16","4400","33","2.60","https://loverly.com/vendors/wedding-photographer","6","0.03","15.00","0.16","163","[36,44,29,44,36,23,36,36,36,36,29,36]","2026-08-18","Video, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"maid of honor duties","70","70","4400","13","0.06","https://loverly.com/planning/wedding-101/maid-of-honor-responsibilities","0","0","0.00","0.25","132","[19,16,19,13,13,10,10,19,13,16,10,13]","2026-08-15","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Related searches","informational","Organic"
"theblacktux","1","1","4400","57","2.94","https://loverly.com/planning/fashion/everything-you-need-to-know-about-the-black-tux","14","0.08","41.00","0.84","0","[19,24,19,19,24,10,24,16,8,19,29,19]","2026-08-13","Sitelinks, AI overview, Ads top, Video, Short videos, People also ask, Local pack, Knowledge panel, Ads bottom, Twitter, Google Flights","navigational","SERP Feature"
"honeymoon vacations","67","67","4400","24","1.56","https://loverly.com/planning/travel/best-us-honeymoon-destinations","0","0","0.00","0.38","129","[100,66,100,100,100,19,19,23,16,16,16,19]","2026-08-18","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"wedding ring insurance","56","56","4400","51","32.56","https://loverly.com/planning/wedding-101/how-engagement-ring-insurance-works","0","0","0.00","0.49","135","[44,54,54,66,54,54,66,54,23,44,54,44]","2026-08-15","Sitelinks, AI overview, Video, Short videos, People also ask, Discussions and forums, Twitter, Google Flights","informational","Organic"
"wedding coordinator","8","8","4400","41","1.46","https://loverly.com/","0","0","0.00","0.43","158","[35,81,66,44,54,29,44,54,54,66,54,66]","2026-08-19","AI overview, Image pack, Video, Short videos, People also ask, Discussions and forums, Local pack, Twitter","informational","SERP Feature"
"wedding gift registry","58","58","4400","61","2.36","https://loverly.com/registry","0","0","0.00","0.16","202","[54,54,66,100,81,12,23,35,35,54,44,81]","2026-08-16","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Discussions and forums, Twitter","commercial, informational","Organic"
"lowndes grove","21","21","4400","30","0.84","https://loverly.com/vendors/lowndes-grove","0","0","0.00","0.06","103","[36,44,44,44,36,29,29,36,23,36,36,36]","2026-08-17","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Related searches, Twitter","navigational, transactional","Organic"
"wedding dj near me","38","38","4400","32","2.43","https://loverly.com/vendors/djs","1","0","2.00","0.4","190","[44,44,44,36,29,36,29,81,54,54,54,36]","2026-08-18","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"getting to love you","36","36","4400","29","0.00","https://loverly.com/planning/wedding-101/relationship-advice-finding-love","1","0","0.00","0.33","121","[66,0,4,44,36,29,24,24,24,36,36,19]","2026-08-16","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
