"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"結婚 式 家族 祝儀","1","1","70","13","0.00","https://amore.escrit.jp/howto/preparation/3082/","8","0.13","0.00","0.02","114","[2,2,100,2,2,2,8,8,2,2,2,3]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 家族 祝儀","1","1","70","13","0.00","https://amore.escrit.jp/howto/preparation/3082/","0","0","0.00","0.02","114","[2,2,100,2,2,2,8,8,2,2,2,3]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 家族 祝儀","1","1","70","13","0.00","https://amore.escrit.jp/howto/preparation/3082/","9","0.15","0.00","0.02","114","[2,2,100,2,2,2,8,8,2,2,2,3]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 長 テーブル 席順","1","1","110","11","0.00","https://amore.escrit.jp/howto/wedding-style/family/446/","8","0.13","0.00","0.01","171","[50,100,100,79,64,50,79,64,100,64,79,64]","2026-08-06","Image, Image pack, Video, Short videos, People also ask, Twitter","informational","SERP Feature"
"両家 顔合わせ 時間","1","1","390","14","0.12","https://amore.escrit.jp/howto/preparation/manners/4836/","0","0","0.00","0.07","119","[81,81,81,81,81,54,100,67,67,67,67,67]","2026-08-25","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"お 車 代 付箋","1","1","50","8","0.00","https://amore.escrit.jp/howto/preparation/4893/","0","0","0.00","0.11","179","[3,13,5,100,5,3,3,3,3,3,3,3]","2026-08-27","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Twitter","informational","SERP Feature"
"ルクリア モーレ 南青山","1","1","70","24","2.36","https://amore.escrit.jp/wedding/lecritamore-minami-aoyama/","56","0.95","132.00","0.36","125","[100,2,2,8,8,2,4,2,19,35,6,6]","2026-07-29","Image, Image pack, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"置き 熨斗","1","1","90","19","0.00","https://amore.escrit.jp/howto/preparation/gift-preparation/2177/","1","0.01","0.00","0.32","179","[64,79,79,64,79,100,50,79,64,36,29,50]","2026-08-07","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 チャペル のみ","1","1","70","14","0.97","https://amore.escrit.jp/howto/wedding-style/ceremony-only/284/","2","0.03","1.00","0.65","45","[81,8,81,8,4,4,4,100,4,4,4,4]","2026-07-13","Sitelinks, Short videos, People also ask","informational","SERP Feature"
"顔合わせ 会計","1","1","50","17","0.09","https://amore.escrit.jp/howto/preparation/4749/","0","0","0.00","0.04","111","[4,4,4,19,100,4,65,4,4,4,19,4]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"ルクリア モーレ","1","1","480","36","3.75","https://amore.escrit.jp/","384","6.54","1440.00","0.38","6","[100,100,100,81,100,66,100,81,100,66,81,81]","2026-07-23","Sitelinks, Image pack, Short videos, People also ask, Local pack","navigational","Organic"
"ルクリア モーレ","1","1","480","36","3.75","http://amore.escrit.jp/osaka/?utm_source=googleMyBusiness&utm_medium=referral&utm_campaign=googleMybusiness","12","0.2","45.00","0.38","6","[100,100,100,81,100,66,100,81,100,66,81,81]","2026-07-23","Sitelinks, Image pack, Short videos, People also ask, Local pack","navigational","SERP Feature"
"ルクリア モーレ","1","1","480","36","3.75","https://amore.escrit.jp/wedding/lecritamore-tokyo/?utm_source=googleMyBusiness&utm_medium=referral&utm_campaign=googleMybusiness","8","0.13","30.00","0.38","6","[100,100,100,81,100,66,100,81,100,66,81,81]","2026-07-23","Sitelinks, Image pack, Short videos, People also ask, Local pack","navigational","SERP Feature"
"ルクリア モーレ","1","1","480","36","3.75","https://amore.escrit.jp/saitama/","6","0.1","22.00","0.38","6","[100,100,100,81,100,66,100,81,100,66,81,81]","2026-07-23","Sitelinks, Image pack, Short videos, People also ask, Local pack","navigational","SERP Feature"
"ルクリア モーレ 名古屋","1","1","140","25","2.87","https://amore.escrit.jp/wedding/lecritamore-nagoya/","112","1.9","321.00","0.26","115","[100,81,81,81,52,43,81,67,52,43,67,43]","2026-07-31","Image, Video, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"婚約 会社 報告","1","1","320","17","0.12","https://amore.escrit.jp/howto/preparation/1080/","4","0.06","0.00","0.04","110","[100,100,100,82,82,100,100,82,67,67,54,54]","2026-07-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"婚約 会社 報告","1","1","320","17","0.12","https://amore.escrit.jp/howto/preparation/1080/","14","0.23","1.00","0.04","110","[100,100,100,82,82,100,100,82,67,67,54,54]","2026-07-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 親族 髪型 50 代","1","1","210","15","0.00","https://amore.escrit.jp/howto/preparation/3086/","4","0.06","0.00","0.33","192","[53,81,100,100,81,44,66,53,66,66,81,53]","2026-08-12","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 親族 髪型 50 代","1","1","210","15","0.00","https://amore.escrit.jp/howto/preparation/3086/","4","0.06","0.00","0.33","192","[53,81,100,100,81,44,66,53,66,66,81,53]","2026-08-12","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 遠方 交通 費 親族","1","1","210","14","0.01","https://amore.escrit.jp/howto/preparation/746/","0","0","0.00","0.04","115","[100,100,100,100,81,65,42,100,81,65,81,81]","2026-07-19","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 席次 親族","1","1","170","17","0.00","https://amore.escrit.jp/howto/wedding-style/family/446/","26","0.44","0.00","0.02","174","[65,81,100,100,54,42,65,65,54,42,54,27]","2026-08-28","Sitelinks, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"家族 婚 席次 表","1","1","110","13","1.05","https://amore.escrit.jp/howto/wedding-style/family/446/","51","0.86","53.00","1","98","[53,100,100,82,65,41,65,65,82,65,65,65]","2026-08-29","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"初 顔合わせ の 挨拶","1","1","70","15","0.00","https://amore.escrit.jp/howto/preparation/2376/","0","0","0.00","0.02","116","[3,3,44,3,3,3,54,100,3,3,3,3]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"家族 ご 祝儀","1","1","480","18","0.00","https://amore.escrit.jp/howto/preparation/3082/","11","0.18","0.00","0.33","112","[67,67,100,100,82,67,82,54,67,54,67,54]","2026-07-26","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"家族 ご 祝儀","1","1","480","18","0.00","https://amore.escrit.jp/howto/preparation/3082/","62","1.05","0.00","0.33","112","[67,67,100,100,82,67,82,54,67,54,67,54]","2026-07-26","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 顔合わせ 挨拶","1","1","590","16","0.02","https://amore.escrit.jp/howto/preparation/4864/","1","0.01","0.00","0.14","118","[100,100,82,100,100,82,67,82,82,82,67,82]","2026-07-18","AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"親族 だけ の 結婚 式 費用","1","1","110","18","0.92","https://amore.escrit.jp/howto/preparation/3439/","0","0","0.00","0.39","110","[64,79,79,100,79,79,100,79,100,64,100,79]","2026-08-10","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","SERP Feature"
"結婚 式 テーブル 配置","1","1","390","16","0.00","https://amore.escrit.jp/howto/wedding-style/family/446/","8","0.13","0.00","0.01","106","[81,100,100,100,81,54,44,36,44,36,36,36]","2026-08-09","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","SERP Feature"
"結婚 式 親族 席次","1","1","70","14","2.03","https://amore.escrit.jp/howto/wedding-style/family/446/","10","0.17","20.00","0.04","174","[42,4,42,4,15,4,54,100,8,27,8,4]","2026-08-28","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"子供 結婚 式","1","1","720","18","0.36","https://amore.escrit.jp/howto/preparation/manners/145/","9","0.15","3.00","1","183","[55,82,82,82,82,67,44,67,67,100,100,82]","2026-07-18","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 100 万 円","1","1","110","16","1.35","https://amore.escrit.jp/howto/wedding-style/low-price/4441/","7","0.11","9.00","0.49","117","[79,79,79,100,79,79,100,79,100,64,64,50]","2026-08-01","Sitelinks, AI overview, Video, Short videos, People also ask, Ads bottom, Twitter","informational","SERP Feature"
"結婚 式 交通 費 親族","1","1","170","15","0.06","https://amore.escrit.jp/howto/preparation/746/","19","0.32","1.00","0.06","113","[81,81,100,54,54,42,65,54,54,42,65,54]","2026-08-04","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 交通 費 親族","1","1","170","15","0.06","https://amore.escrit.jp/howto/preparation/746/","2","0.03","0.00","0.06","113","[81,81,100,54,54,42,65,54,54,42,65,54]","2026-08-04","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 挙式 のみ 参加","1","1","90","15","0.00","https://amore.escrit.jp/howto/wedding-style/ceremony-only/284/","0","0","0.00","0.33","109","[64,100,79,100,64,50,64,79,79,64,50,50]","2026-07-28","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"産後 結婚 式","1","1","170","15","0.98","https://amore.escrit.jp/howto/preparation/4312/","0","0","0.00","0.07","178","[100,100,100,81,81,52,67,67,67,81,67,67]","2026-08-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 招待 状 親族 返信 はがき","1","1","210","16","0.00","https://amore.escrit.jp/howto/preparation/3092/","4","0.06","0.00","0.33","109","[100,81,100,19,8,15,12,8,36,36,15,8]","2026-07-23","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","SERP Feature"
"結婚 式 遠方 お 車 代","1","1","140","19","0.00","https://amore.escrit.jp/howto/preparation/4889/","16","0.27","0.00","0.04","117","[35,65,65,81,81,42,65,65,100,65,27,19]","2026-08-21","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 遠方 お 車 代","1","1","140","19","0.00","https://amore.escrit.jp/howto/preparation/4889/","1","0.01","0.00","0.04","117","[35,65,65,81,81,42,65,65,100,65,27,19]","2026-08-21","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 遠方 お 車 代","1","1","140","19","0.00","https://amore.escrit.jp/howto/preparation/4889/","18","0.3","0.00","0.04","117","[35,65,65,81,81,42,65,65,100,65,27,19]","2026-08-21","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"挙式 値段","1","1","90","22","0.61","https://amore.escrit.jp/howto/wedding-style/ceremony-only/175/","4","0.06","2.00","0.28","195","[2,8,5,100,2,3,6,3,1,1,1,2]","2026-07-10","Featured snippet, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 流し テーブル 席順 親族 のみ","1","1","110","16","0.00","https://amore.escrit.jp/howto/wedding-style/family/446/","17","0.28","0.00","0.33","58","[65,82,100,100,65,41,82,65,65,53,53,53]","2026-07-25","Sitelinks, Image pack, Short videos, People also ask","informational","SERP Feature"
"結婚 式 流し テーブル 席順 親族 のみ","1","1","110","16","0.00","https://amore.escrit.jp/howto/wedding-style/family/446/","17","0.28","0.00","0.33","58","[65,82,100,100,65,41,82,65,65,53,53,53]","2026-07-25","Sitelinks, Image pack, Short videos, People also ask","informational","SERP Feature"
"顔合わせ 昼 夜","1","1","140","19","0.26","https://amore.escrit.jp/howto/preparation/manners/4836/","9","0.15","2.00","0.05","109","[52,67,67,81,67,43,67,33,67,81,100,67]","2026-08-21","Sitelinks, AI overview, Short videos, People also ask","informational","SERP Feature"
"席次 表 親族","1","1","110","19","0.00","https://amore.escrit.jp/howto/wedding-style/family/446/","8","0.13","0.00","0.25","107","[65,100,100,100,65,53,100,65,65,41,65,53]","2026-08-18","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"池袋 結婚 式","1","1","140","21","1.22","https://amore.escrit.jp/wedding/lecritamore-ikebukuro/","18","0.3","21.00","0.58","108","[81,67,81,67,67,67,100,67,67,67,52,81]","2026-08-11","Short videos, People also ask, Local pack, Twitter","commercial","SERP Feature"
"結婚 式 受付 お 車 代 渡し 方 言葉","1","1","140","11","0.00","https://amore.escrit.jp/howto/preparation/4893/","0","0","0.00","0.33","112","[19,2,44,67,100,2,15,2,2,2,67,4]","2026-07-21","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 受付 お 車 代 渡し 方 言葉","1","1","140","11","0.00","https://amore.escrit.jp/howto/preparation/4893/","18","0.3","0.00","0.33","112","[19,2,44,67,100,2,15,2,2,2,67,4]","2026-07-21","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"出産 後 結婚 式","1","1","210","15","3.06","https://amore.escrit.jp/howto/preparation/4312/","0","0","0.00","0.02","110","[81,100,100,65,81,65,100,65,81,65,65,54]","2026-08-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 挨拶 お 礼状 堅苦しく ない","1","1","140","12","0.00","https://amore.escrit.jp/howto/preparation/manners/1987/","21","0.35","0.00","0.33","108","[100,100,100,100,65,100,82,65,65,53,41,82]","2026-07-18","Sitelinks, AI overview, Image pack, Short videos, People also ask","informational","SERP Feature"
"ルクリア モーレ 福岡","1","1","110","25","3.49","https://amore.escrit.jp/wedding/lecritamore-fukuoka/","88","1.5","307.00","0.23","147","[100,82,82,100,53,53,82,65,82,53,65,41]","2026-08-15","Image, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"披露宴 なし ご 祝儀","1","1","90","15","0.00","https://amore.escrit.jp/howto/wedding-style/ceremony-only/284/","5","0.08","0.00","0.01","107","[79,100,79,79,64,79,79,50,50,50,50,29]","2026-08-02","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 参加 費用","1","1","110","23","0.00","https://amore.escrit.jp/howto/fee/2461/","0","0","0.00","0.01","122","[100,100,100,79,79,50,79,64,64,64,64,50]","2026-08-02","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 式 お 車 代 お礼","1","1","110","12","0.01","https://amore.escrit.jp/howto/preparation/743/","3","0.05","0.00","0.06","117","[41,53,53,82,100,100,53,41,65,82,53,82]","2026-07-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"プロポーズ 親 に 報告 いつ","1","1","140","14","0.58","https://amore.escrit.jp/howto/preparation/1076/","0","0","0.00","0.05","107","[2,2,2,2,29,2,3,2,36,81,100,2]","2026-07-22","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"お 車 代 糊付け","1","1","140","16","0.00","https://amore.escrit.jp/howto/preparation/825/","0","0","0.00","0.01","179","[42,27,65,100,81,42,35,54,42,54,65,35]","2026-08-11","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
