"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"アップデート","15","15","74000","55","0.07","https://life.saisoncard.co.jp/post/c886/","222","0.09","15.00","0.12","133","[13,16,13,13,13,16,13,13,11,11,13,100]","2026-08-25","AI overview, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"line ブロック 確認","17","17","74000","27","0.03","https://life.saisoncard.co.jp/post/c279/","222","0.09","6.00","0.08","104","[67,82,67,100,55,67,82,67,55,67,82,67]","2026-08-28","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"アリ 退治 おすすめ 室内","3","3","4400","28","0.02","https://life.saisoncard.co.jp/post/c2074/","220","0.09","4.00","0.75","217","[100,100,67,29,7,3,4,5,9,24,82,67]","2026-08-28","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Feature_34","informational","Organic"
"エンジェル ナンバー 9999","3","3","4400","18","0.00","https://life.saisoncard.co.jp/post/saki18-2/","220","0.09","0.00","0.33","89","[100,100,100,100,100,100,81,81,81,67,67,67]","2026-07-13","Sitelinks, AI overview, Image, Short videos, People also ask","informational","Organic"
"iphone 画面 が 反応 しない","4","4","4400","32","0.02","https://life.saisoncard.co.jp/post/c261/","220","0.09","4.00","0.01","102","[82,82,100,82,82,67,67,67,55,67,67,55]","2026-07-07","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"都営 住宅 条件","4","4","4400","34","0.13","https://life.saisoncard.co.jp/post/c144/","220","0.09","28.00","0.02","49","[81,81,81,81,81,81,100,100,100,100,81,100]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"iphone 画面 反応 しない","3","3","4400","32","0.01","https://life.saisoncard.co.jp/post/c261/","220","0.09","2.00","0.01","103","[82,100,82,82,67,67,67,55,67,67,55,55]","2026-08-28","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"人 を 好き に なれ ない","3","3","4400","21","0.17","https://life.saisoncard.co.jp/post/innocent07/","220","0.09","37.00","0.01","20","[100,100,100,100,100,100,82,82,82,82,82,82]","2026-07-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"検査 入院 期間","1","1","1900","14","0.00","https://life.saisoncard.co.jp/post/c3059/","218","0.09","0.00","0","104","[100,36,23,23,30,30,36,23,55,66,55,66]","2026-07-07","AI overview, Short videos, People also ask","informational","SERP Feature"
"ライフ イベント と は","1","1","1900","18","0.00","https://life.saisoncard.co.jp/post/c1146/","218","0.09","0.00","0.33","55","[100,83,55,66,83,66,66,66,66,55,100,83]","2026-07-06","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"5000 歩 距離","1","1","1900","16","0.00","https://life.saisoncard.co.jp/post/c151/","218","0.09","0.00","0.33","110","[67,54,79,79,100,79,67,79,67,79,79,79]","2026-07-08","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"マイナンバーカード 口座紐付け 怖い","5","5","5400","22","0.00","https://life.saisoncard.co.jp/post/kwp0003/","216","0.09","0.00","0","106","[100,45,30,30,20,10,13,82,5,3,3,3]","2026-07-25","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"防犯 ブザー 大人","5","5","5400","25","0.05","https://life.saisoncard.co.jp/post/c33/","216","0.09","10.00","1","0","[36,82,100,55,36,30,30,30,45,45,30,30]","2026-07-26","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Feature_34","commercial, informational","Organic"
"手相 右手 左手","4","4","5400","22","0.00","https://life.saisoncard.co.jp/post/c956/","216","0.09","0.00","0.33","103","[82,67,67,67,67,82,82,100,82,82,82,100]","2026-07-13","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"証明写真 コンビニ 30円","2","2","2400","31","0.11","https://life.saisoncard.co.jp/post/crc0130/","216","0.09","23.00","0.04","123","[81,67,81,100,81,53,67,44,53,81,67,67]","2026-08-16","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"mac 再起動","5","5","5400","36","0.00","https://life.saisoncard.co.jp/post/c223/","216","0.09","0.00","0","133","[100,82,100,67,55,67,67,67,82,100,67,55]","2026-08-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"奥さん 呼び 方","1","1","1600","29","0.00","https://life.saisoncard.co.jp/post/c131/","208","0.08","0.00","0.33","116","[100,100,83,83,55,55,45,34,34,34,34,34]","2026-07-22","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"正月 に 食べる もの","1","1","1600","18","0.00","https://life.saisoncard.co.jp/post/c61/","208","0.08","0.00","0.33","136","[4,3,3,5,7,16,100,36,5,3,2,3]","2026-07-09","AI overview, Video, Short videos, People also ask","informational","Organic"
"お正月 に 食べる もの","1","1","1600","18","0.00","https://life.saisoncard.co.jp/post/c61/","208","0.08","0.00","0.01","134","[6,2,1,3,6,13,100,30,3,1,1,2]","2026-07-09","AI overview, Image, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"嫁 と 妻 の 違い","2","2","2900","32","0.00","https://life.saisoncard.co.jp/post/c131/","203","0.08","0.00","0.33","20","[66,66,66,66,66,66,82,55,100,55,66,66]","2026-07-25","Sitelinks, AI overview, Image pack, Short videos, People also ask","informational","Organic"
"どこ か に マイル","14","14","40500","35","0.11","https://life.saisoncard.co.jp/post/crc0019/","202","0.08","22.00","0.33","109","[45,55,55,55,55,45,55,67,82,67,67,100]","2026-08-26","Image, Video, Short videos, People also ask","informational","Organic"
"サマー ジャンボ","23","23","135000","39","0.03","https://life.saisoncard.co.jp/post/c724/","202","0.08","6.00","0.33","99","[67,100,11,3,1,1,1,0,1,1,3,24]","2026-08-25","AI overview, Video, Short videos, People also ask","informational","Organic"
"朗読","7","7","22200","65","0.65","https://life.saisoncard.co.jp/post/kamio02/","199","0.08","129.00","0.04","110","[67,67,82,67,67,67,100,82,67,67,67,67]","2026-08-28","AI overview, Video, Video Carousel, Short videos, People also ask, Knowledge panel","informational","Organic"
"親戚 と は","7","7","6600","21","0.00","https://life.saisoncard.co.jp/post/c80/","198","0.08","0.00","0.33","120","[67,100,67,36,30,45,55,30,36,45,45,36]","2026-08-28","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"運命 数","7","10","6600","42","0.50","https://life.saisoncard.co.jp/post/c712/","198","0.08","99.00","0.33","113","[67,67,67,67,55,82,100,82,55,67,100,67]","2026-08-30","AI overview, Video, Short videos, People also ask","informational","Organic"
"お盆 迎え火 送り火 やり方","1","1","4400","16","0.00","https://life.saisoncard.co.jp/post/c737/","198","0.08","0.00","0.09","121","[3,24,100,1,0,0,0,0,0,0,0,1]","2026-07-10","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","SERP Feature"
"パスワード 忘れ た android","1","1","4400","37","0.27","https://life.saisoncard.co.jp/post/c276/","198","0.08","53.00","0.01","128","[81,81,100,81,81,81,81,81,81,100,81,67]","2026-07-13","Sitelinks, Video, Video Carousel, Short videos, People also ask","informational","SERP Feature"
"天涯 孤独","6","6","6600","29","0.93","https://life.saisoncard.co.jp/post/c2910/","198","0.08","184.00","0.01","138","[100,100,100,100,81,81,100,81,81,81,81,81]","2026-08-27","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"エンジェル ナンバー 5555","8","8","6600","17","0.00","https://life.saisoncard.co.jp/post/saki09/","198","0.08","0.00","0","114","[100,100,100,82,82,82,82,100,100,100,100,100]","2026-08-27","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"婿養子 と は","8","8","6600","17","0.03","https://life.saisoncard.co.jp/post/c1533/","198","0.08","5.00","0.01","102","[45,45,36,45,36,36,45,36,36,55,100,55]","2026-08-27","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"手相 の 見方","7","6","6600","23","0.15","https://life.saisoncard.co.jp/post/c697/","198","0.08","29.00","0.02","124","[81,67,67,81,67,100,81,81,67,81,67,67]","2026-08-30","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"引っ越し 業者 相場","1","1","4400","18","0.81","https://life.saisoncard.co.jp/post/r207/","198","0.08","160.00","0.63","113","[81,67,67,67,81,67,67,100,81,100,67,67]","2026-07-08","AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"神津 はづき","4","4","6600","42","0.00","https://life.saisoncard.co.jp/post/yoda15/","198","0.08","0.00","0.33","93","[36,55,24,100,67,55,67,30,24,24,30,55]","2026-08-27","AI overview, Image, Video, Short videos, People also ask, Knowledge panel, Top stories","informational","Organic"
"お年玉 折り 方","5","5","14800","24","0.00","https://life.saisoncard.co.jp/post/c2531/","192","0.08","0.00","0.33","87","[0,0,0,0,1,100,45,1,1,0,0,0]","2026-08-26","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"コバエ 寿命","1","1","2900","21","0.02","https://life.saisoncard.co.jp/post/c1282/","190","0.08","3.00","0.01","108","[67,100,81,67,54,16,6,3,3,6,16,36]","2026-07-13","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"彼女 いない 歴 年齢","1","1","2900","17","2.91","https://life.saisoncard.co.jp/post/innocent06/","190","0.08","552.00","0.33","127","[66,100,100,82,66,66,66,66,55,55,55,66]","2026-07-07","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","SERP Feature"
"5555","1","1","2900","18","0.00","https://life.saisoncard.co.jp/post/saki09/","190","0.08","0.00","0.33","111","[100,100,100,100,100,100,100,83,83,100,100,100]","2026-07-08","Sitelinks, AI overview, Image, Video, People also ask, Twitter","informational","SERP Feature"
"有名 な 国","1","1","2900","33","0.18","https://life.saisoncard.co.jp/post/c119/","190","0.08","34.00","0.33","168","[67,81,53,100,81,100,67,53,81,53,100,67]","2026-07-13","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","SERP Feature"
"結婚 線 見方","2","2","5400","26","0.01","https://life.saisoncard.co.jp/post/c698/","189","0.08","1.00","0.01","112","[82,82,100,82,67,67,82,67,67,67,82,82]","2026-08-07","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","SERP Feature"
"引っ越し 補助 金","1","1","2900","29","0.22","https://life.saisoncard.co.jp/post/r207/","188","0.08","41.00","0.07","43","[82,82,66,55,55,66,43,82,66,82,100,82]","2026-07-13","Sitelinks, Short videos, People also ask","informational","SERP Feature"
"らっきょう の 効能","1","1","2900","21","0.01","https://life.saisoncard.co.jp/post/c1478/","188","0.08","1.00","0.01","20","[55,44,36,36,29,24,29,29,36,36,67,100]","2026-07-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"コバエ の 原因","1","1","1600","20","0.02","https://life.saisoncard.co.jp/post/c887/","184","0.07","3.00","0.05","111","[66,100,66,55,55,13,6,3,4,11,20,30]","2026-07-07","AI overview, Video, Video Carousel, Short videos, People also ask","informational","SERP Feature"
"カバラ 数 秘","1","1","390","17","0.00","https://life.saisoncard.co.jp/post/c712/","183","0.07","0.00","0.01","55","[81,81,81,81,81,100,100,81,100,100,100,81]","2026-07-24","AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 できない 人 の 特徴","1","1","390","17","0.31","https://life.saisoncard.co.jp/post/c541/","183","0.07","56.00","0.01","138","[44,44,44,44,44,67,100,67,54,54,67,54]","2026-08-09","Sitelinks, Featured snippet, Video, Short videos, People also ask","informational","Organic"
"富裕 層","9","9","60500","63","1.61","https://life.saisoncard.co.jp/money/post/c141/","181","0.07","291.00","0.01","138","[25,25,37,16,20,82,100,67,82,45,82,30]","2026-08-28","AI overview, Image pack, Video, Short videos, People also ask, Knowledge panel, Top stories","informational","Organic"
"iphone タッチパネル 反応 しない","4","4","3600","28","0.02","https://life.saisoncard.co.jp/post/c261/","180","0.07","3.00","0.01","126","[82,100,100,82,82,82,82,82,66,66,55,43]","2026-07-08","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"あったらやばい手相 右手","4","4","3600","26","0.00","https://life.saisoncard.co.jp/post/c697/","180","0.07","0.00","0.33","98","[82,82,100,100,100,82,100,100,66,66,55,55]","2026-07-08","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"家電 安い 時期","3","3","3600","20","0.03","https://life.saisoncard.co.jp/post/c3215/","180","0.07","5.00","0.08","109","[82,100,100,82,100,100,100,66,82,55,55,43]","2026-07-27","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"8888","4","4","3600","20","0.00","https://life.saisoncard.co.jp/post/saki16/","180","0.07","0.00","0.33","116","[82,82,82,100,82,66,82,66,66,82,66,82]","2026-07-08","Sitelinks, AI overview, Video, People also ask, Twitter","informational","Organic"
"アリ退治 おすすめ 室内","3","3","3600","23","0.02","https://life.saisoncard.co.jp/post/c2074/","180","0.07","3.00","0.75","184","[100,100,67,29,7,3,4,5,9,24,82,55]","2026-08-01","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"保阪 尚希 現在","3","3","3600","28","0.00","https://life.saisoncard.co.jp/post/shopping_soi/","180","0.07","0.00","0.33","99","[36,36,67,44,36,44,55,55,36,55,67,100]","2026-07-06","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"宝くじ 買い方 おすすめ","4","4","3600","33","0.31","https://life.saisoncard.co.jp/post/c19/","180","0.07","55.00","0.01","110","[5,9,7,4,7,16,100,5,5,11,2,6]","2026-07-09","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"米 油 おすすめ","4","4","3600","27","0.02","https://life.saisoncard.co.jp/post/kurashiselect22/","180","0.07","3.00","0.79","168","[100,82,82,82,82,82,66,82,82,82,82,82]","2026-07-08","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"アンドロイド 不具合 今日","1","1","1600","44","0.00","https://life.saisoncard.co.jp/post/c273/","179","0.07","0.00","0","105","[0,0,54,7,9,100,16,11,11,16,11,9]","2026-07-07","Sitelinks, AI overview, Short videos, People also ask, Twitter","informational","SERP Feature"
