"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"wedding organizer online","1","1","260","66","3.33","https://planning.wedding/","64","0.04","213.00","0.83","125","[7,10,44,12,15,15,67,5,7,100,36,54]","2026-06-23","Sitelinks, Video, Short videos, People also ask, Twitter","commercial","Organic"
"wedding organizer free","1","1","260","47","3.25","https://planning.wedding/","64","0.04","208.00","0.64","191","[44,66,18,28,81,28,8,23,100,66,81,6]","2026-06-25","Sitelinks, AI overview, Video, Short videos, Ads bottom, Twitter","commercial","Organic"
"reception layout","1","1","260","35","1.22","https://planning.wedding/seating-chart","64","0.04","78.00","0.32","137","[16,13,13,16,16,13,11,8,16,13,20,16]","2026-08-02","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"wedding seating chart tool","2","2","480","33","1.01","https://planning.wedding/seating-chart","63","0.04","63.00","0.35","199","[48,21,100,72,48,32,72,14,32,32,59,32]","2026-07-02","Sitelinks, Image, Image pack, Video, Short videos, Related searches, Twitter","informational","Organic"
"plan seating map","6","6","2400","60","13.37","https://planning.wedding/seating-chart","57","0.04","762.00","0.33","138","[52,66,52,44,44,100,80,100,80,80,80,0]","2026-08-05","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"invitado boda de plantillas","1","1","880","25","0.00","https://planning.wedding/es/guest-list/template","57","0.04","0.00","0","140","[100,0]","2026-07-22","Sitelinks, Video, Video Carousel, Short videos, People also ask, Twitter","informational, transactional","Organic"
"planning a wedding","3","3","1600","37","1.81","https://planning.wedding/","56","0.04","101.00","0.72","137","[19,19,19,19,19,19,19,19,15,28,28,36]","2026-08-08","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Discussions and forums, Ads bottom, Twitter, Google Flights","informational","Organic"
"wedding preparation app","6","6","2900","46","3.21","https://planning.wedding/","55","0.04","176.00","0.42","171","[29,1,5,100,12,19,12,12,16,12,12,8]","2026-08-05","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Ads bottom, Twitter, Google Flights","informational","Organic"
"wedding planner","1","1","40500","62","2.23","https://planning.wedding/","55","0.04","122.00","0.51","55200000","[44,100,36,13,30,13,20,16,16,16,13,20]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask, Discussions and forums, Local pack, Ads bottom, Twitter, Google Flights, Feature_34","commercial","SERP Feature"
"wedding seating chart table","1","1","210","49","0.95","https://planning.wedding/seating-chart","52","0.03","49.00","1","195","[66,15,81,36,23,23,23,15,23,19,36,36]","2026-07-01","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"camo wedding dress","1","1","2400","23","0.21","https://planning.wedding/colored-wedding-dresses/camo-wedding-dress","52","0.03","10.00","0.95","312","[24,19,24,24,24,29,24,19,24,16,24,24]","2026-08-09","Sitelinks, Image, Image pack, Video, Short videos, Feature_34","informational","SERP Feature"
"wedding planning services","2","2","2400","28","1.96","https://planning.wedding/","52","0.03","101.00","0.05","159","[35,35,66,29,29,3,7,5,4,100,23,10]","2026-08-10","Video, Short videos, People also ask, Discussions and forums, Local pack, Twitter","commercial","Organic"
"planning.wedding seating chart","1","1","210","52","1.18","https://planning.wedding/seating-chart","52","0.03","61.00","0.76","168","[0,0,100,1,0,0,0,0,0,0,7,0]","2026-07-03","Sitelinks, Video, Video Carousel, Short videos, Twitter, Feature_34","informational","Organic"
"wedding planning free","1","1","210","44","3.19","https://planning.wedding/","52","0.03","165.00","0.6","133","[11,6,35,44,66,54,35,18,18,100,35,28]","2026-06-22","Sitelinks, Video, Video Carousel, Short videos, Twitter, Google Flights","informational","Organic"
"assistant wedding","1","1","210","26","2.01","https://planning.wedding/","52","0.03","104.00","0.05","141","[28,65,100,43,43,81,65,65,43,65,53,53]","2026-06-23","Video, Short videos, People also ask, Local pack","informational","Organic"
"planning weeding","1","1","210","62","2.42","https://planning.wedding/","52","0.03","125.00","0.43","62","[0,0,0,0,0,0,0,0,0,0,0,100]","2026-07-06","Image, Image pack, Video, Video Carousel, Short videos, People also ask, Discussions and forums, Related searches","informational","Organic"
"seating arrangement for wedding","1","1","390","26","0.98","https://planning.wedding/seating-chart","51","0.03","49.00","0.99","195","[1,1,100,1,2,1,1,1,0,2,3,2]","2026-06-18","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Related searches, Twitter, Feature_34","commercial, informational","Organic"
"seating arrangement","1","1","390","42","1.22","https://planning.wedding/seating-chart","51","0.03","62.00","0.11","137","[20,13,13,16,10,10,13,16,16,13,16,16]","2026-06-28","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Discussions and forums, Twitter","informational","Organic"
"wedding seating","1","1","390","51","1.19","https://planning.wedding/seating-chart","51","0.03","60.00","0.99","199","[48,17,59,39,48,32,26,32,32,39,39,39]","2026-08-10","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches, Ads bottom, Twitter, Google Flights","informational","Organic"
"planning a wedding","1","1","1600","37","1.81","https://planning.wedding/","51","0.03","92.00","0.72","137","[19,19,19,19,19,19,19,19,15,28,28,36]","2026-08-08","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Discussions and forums, Ads bottom, Twitter, Google Flights","informational","SERP Feature"
"wedding planner application","2","2","590","43","3.17","https://planning.wedding/","48","0.03","152.00","0.37","54","[30,100,66,24,16,7,4,4,7,2,7,7]","2026-07-18","AI overview, Short videos, People also ask, Twitter","informational","Organic"
"printable wedding seating chart","2","2","590","45","1.15","https://planning.wedding/seating-chart","48","0.03","55.00","0.78","197","[81,30,36,55,36,24,6,6,8,16,81,45]","2026-07-06","Sitelinks, Image, Image pack, Video, Short videos, Twitter, Feature_34","informational","Organic"
"seating plan","2","2","590","45","1.17","https://planning.wedding/seating-chart","48","0.03","56.00","0.11","132","[30,30,20,45,55,67,20,45,45,24,76,55]","2026-07-02","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Discussions and forums, Twitter","informational","Organic"
"wedding guest list template","6","6","1600","33","2.96","https://planning.wedding/guest-list","48","0.03","142.00","1","133","[55,65,65,65,65,55,65,55,65,44,34,65]","2026-07-26","Sitelinks, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"table setting chart","2","2","720","38","0.26","https://planning.wedding/seating-chart","46","0.03","11.00","0.89","193","[24,24,20,24,24,20,66,41,20,13,20,30]","2026-07-18","Sitelinks, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"seating arrangement template","3","3","1000","37","1.08","https://planning.wedding/seating-chart","44","0.03","47.00","1","136","[16,16,36,36,29,16,13,5,13,8,36,36]","2026-07-15","AI overview, Image, Image pack, Video, Short videos, Twitter","informational","Organic"
"planning boda","1","1","720","21","0.00","https://planning.wedding/","43","0.03","0.00","0.01","111","[100,0,0,0,0,0,0,0,0,0,0,0]","2026-08-02","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Ads bottom","informational","SERP Feature"
"table seating chart for wedding","1","1","170","27","0.95","https://planning.wedding/seating-chart","42","0.03","39.00","1","171","[66,35,35,100,35,15,11,6,11,15,18,35]","2026-07-08","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"seating chart for wedding template","1","1","170","43","1.14","https://planning.wedding/seating-chart","42","0.03","47.00","1","166","[11,11,16,13,8,0,2,3,0,1,0,0]","2026-07-01","Sitelinks, Image, Image pack, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"wedding planner free","1","1","170","42","3.25","https://planning.wedding/","42","0.03","136.00","0.64","132","[23,23,28,35,28,28,23,23,35,23,28,28]","2026-07-06","Sitelinks, AI overview, Ads top, Video, Short videos, Ads bottom, Twitter","informational","Organic"
"wedding seating plan generator","1","1","320","49","1.02","https://planning.wedding/seating-chart","42","0.03","42.00","0.75","189","[88,100,14,17,11,88,9,5,14,14,21,21]","2026-07-01","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Twitter","informational","Organic"
"table layout for wedding reception","1","1","170","29","1.40","https://planning.wedding/seating-chart","42","0.03","58.00","0.5","63","[53,43,53,53,53,34,43,21,65,65,43,65]","2026-07-20","Sitelinks, Image, Image pack, Short videos, People also ask, Twitter","informational","Organic"
"table seating chart wedding","1","1","320","28","0.95","https://planning.wedding/seating-chart","42","0.03","39.00","1","191","[1,72,26,48,48,39,7,11,48,32,14,32]","2026-07-01","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"table placement wedding","1","1","170","44","1.27","https://planning.wedding/seating-chart","42","0.03","53.00","1","198","[0,0,5,28,35,66,12,17,82,66,100,100]","2026-07-13","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Twitter, Feature_34","informational","Organic"
"my wedding planner","1","1","170","47","3.57","https://planning.wedding/","42","0.03","149.00","0.62","180","[35,29,29,35,35,35,35,43,35,29,35,43]","2026-06-24","Sitelinks, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"seating chart wedding template","1","1","320","41","1.14","https://planning.wedding/seating-chart","42","0.03","47.00","1","193","[16,13,25,0,31,20,16,7,11,8,31,16]","2026-06-29","Sitelinks, Image, Image pack, Video, Short videos, Related searches, Ads bottom, Ads middle, Twitter","informational","Organic"
"wedding seating arrangement","1","1","170","28","1.27","https://planning.wedding/seating-chart","42","0.03","53.00","1","200","[44,11,54,44,35,44,18,3,23,23,35,15]","2026-07-15","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches, Twitter, Feature_34","commercial","Organic"
"wedding reception seating arrangements","1","1","170","27","0.81","https://planning.wedding/seating-chart","42","0.03","34.00","1","200","[35,53,35,53,100,82,43,17,23,28,43,43]","2026-06-18","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"wedding reception table layout","1","1","170","20","1.40","https://planning.wedding/seating-chart","42","0.03","58.00","0.5","204","[28,28,28,28,28,28,28,11,35,35,23,35]","2026-07-30","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"seating chart maker for wedding","2","2","320","43","1.02","https://planning.wedding/seating-chart","42","0.03","42.00","0.75","160","[100,32,88,26,7,9,11,7,26,14,26,72]","2026-06-29","Sitelinks, Image, Image pack, Video, Short videos, Related searches, Twitter","informational","Organic"
"reception table layout","1","1","170","14","1.18","https://planning.wedding/seating-chart","42","0.03","49.00","0.65","204","[35,54,35,35,29,29,18,54,29,43,54,54]","2026-08-03","Sitelinks, Image, Image pack, Video, Short videos, Related searches, Twitter, Google Flights","informational","Organic"
"wedding planner platform","1","1","170","39","7.65","https://planning.wedding/","42","0.03","321.00","0.33","189","[0,2,0,0,0,0,0,0,1,0,0,100]","2026-07-09","Sitelinks, Video, Video Carousel, Short videos, Twitter","commercial","Organic"
"seating chart maker free","3","3","480","32","1.27","https://planning.wedding/seating-chart","39","0.02","49.00","0.35","128","[26,26,26,100,59,72,39,21,39,59,32,48]","2026-06-28","AI overview, Image, Video, Short videos, Ads bottom, Twitter","informational","Organic"
"wedding planning tools","2","2","480","27","3.16","https://planning.wedding/","39","0.02","123.00","0.3","197","[100,88,39,100,26,72,59,21,21,39,21,21]","2026-07-18","Sitelinks, AI overview, Video, Short videos, Related searches, Twitter, Google Flights","informational","Organic"
"seating chart ideas","6","13","1600","31","0.51","https://planning.wedding/seating-chart","38","0.02","19.00","1","197","[66,79,79,79,66,41,30,54,41,66,66,66]","2026-08-10","Sitelinks, Image, Image pack, Video, Short videos, Related searches, Twitter, Feature_34","informational","Organic"
"wedding table seating chart template","1","1","140","29","1.23","https://planning.wedding/seating-chart","34","0.02","41.00","1","202","[35,53,82,43,28,28,28,17,23,28,28,28]","2026-08-08","Sitelinks, Image, Image pack, Video, Short videos, Ads bottom, Twitter","informational","Organic"
"table seating","1","1","260","45","1.24","https://planning.wedding/seating-chart","34","0.02","42.00","0.77","191","[54,66,44,44,44,15,54,54,54,54,54,35]","2026-06-22","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","commercial, informational","Organic"
"online seating chart tool","2","2","260","42","0.98","https://planning.wedding/seating-chart","34","0.02","33.00","0.47","134","[1,1,1,1,5,2,100,81,10,1,1,1]","2026-07-13","Image, Video, Short videos, Ads bottom, Twitter","informational","Organic"
"wedding plann","1","1","140","57","2.42","https://planning.wedding/","34","0.02","82.00","0.43","108000000","[0,0,0,0,100,0,0,0,0,0,3,1]","2026-06-29","Sitelinks, Image, Video, Short videos, Local pack, Twitter, Feature_34","commercial","Organic"
"wedding table layouts","1","1","140","20","1.27","https://planning.wedding/seating-chart","34","0.02","43.00","1","198","[28,28,23,28,12,23,43,17,100,23,43,35]","2026-07-05","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"wa wedding planner","1","1","140","30","1.65","https://planning.wedding/","34","0.02","56.00","0.39","175","[28,28,12,35,35,100,28,23,35,23,28,23]","2026-07-10","Video, Short videos, People also ask, Knowledge panel, Twitter","commercial","Organic"
