"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"invitation card printing","4","4","1000","40","1.54","https://cardsandpockets.com/printing/upload-your-own/","65","0.14","100.00","1","197","[24,20,24,34,34,30,44,24,65,65,34,34]","2026-06-29","Sitelinks, Video, Video Carousel, Short videos, Local pack, Twitter, Feature_34","commercial","Organic"
"paper shapes","1","1","260","12","0.31","https://cardsandpockets.com/laser-cutting/laser-cut-shapes/","64","0.14","19.00","0.26","494000000","[82,53,53,66,100,100,66,66,82,66,66,43]","2026-06-26","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","informational","Organic"
"a7 euro flap envelope","1","1","260","8","1.59","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap-5-25-x-7-25/","64","0.14","101.00","1","163","[53,66,66,66,53,53,66,66,100,66,82,66]","2026-07-20","Sitelinks, Image, Image pack, Short videos, People also ask, Feature_34","commercial","Organic"
"invitation sleeves wedding","1","1","260","22","0.98","https://cardsandpockets.com/laser-cutting/laser-cut-invitation-cards/laser-cut-invitation-sleeves/","64","0.14","62.00","1","196","[43,66,29,22,29,35,54,35,100,66,100,81]","2026-07-07","Sitelinks, Video, Short videos, Local pack, Feature_34","commercial","Organic"
"pocket envelopes","1","1","260","16","1.67","https://cardsandpockets.com/pockets/blank-pockets/a7-pockets-5x7/a7-signature/a7-signature-classic/","64","0.14","106.00","1","218","[44,36,36,36,29,36,36,29,54,29,23,23]","2026-07-01","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"wedding card templates free","2","2","480","40","1.48","https://cardsandpockets.com/info/free-wedding-invitation-templates/","63","0.14","93.00","1","112","[8,1,20,3,27,27,5,8,0,10,36,8]","2026-08-07","Sitelinks, Image, Image pack, Video, Short videos, Ads bottom, Twitter","informational","Organic"
"printing white ink","2","2","480","16","1.19","https://cardsandpockets.com/printing/white-ink-printing/","63","0.14","74.00","0.95","185","[67,67,44,44,67,81,44,29,29,44,36,29]","2026-06-18","Sitelinks, Video, Video Carousel, Short videos, People also ask, Related searches, Twitter, Google Flights","informational","Organic"
"marriage invitation card template","2","2","480","69","1.36","https://cardsandpockets.com/info/free-wedding-invitation-templates/","63","0.14","85.00","0.79","193","[7,16,4,100,4,34,3,2,13,1,5,7]","2026-07-02","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"a7 wedding invitation envelopes","1","1","480","9","1.39","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap-5-25-x-7-25/","63","0.14","87.00","0.38","185","[13,13,7,37,68,100,13,7,8,3,7,11]","2026-07-08","Sitelinks, AI overview, Video, Short videos, Twitter, Feature_34","commercial, informational","Organic"
"cool blue colorplan","2","2","720","2","0.00","https://cardsandpockets.com/cool-blue/","59","0.13","0.00","0.01","174","[20,30,10,10,36,36,62,62,62,45,62,100]","2026-07-03","Sitelinks, Image, Image pack, Short videos, Feature_34","commercial","Organic"
"free wedding invitations","3","3","720","47","2.10","https://cardsandpockets.com/info/free-wedding-invitation-templates/","59","0.13","123.00","0.99","196","[72,72,88,72,72,59,59,72,72,72,59,59]","2026-08-02","Sitelinks, Video, Short videos, People also ask, Twitter","informational","Organic"
"what is cardstock paper","2","2","1300","21","0.27","https://cardsandpockets.com/paper/cardstock-paper/","57","0.13","15.00","0.29","192","[52,46,68,100,52,84,68,68,46,68,46,68]","2026-07-24","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"5 x 3.5","4","4","1900","28","2.24","https://cardsandpockets.com/paper/cardstock/all-sizes/3-5-x-5-flat-card/","57","0.13","127.00","0.03","0","[66,41,79,79,100,79,100,79,79,100,100,79]","2026-08-04","Sitelinks, Instant answer, Image pack, Video, People also ask","informational","Organic"
"customized envelopes","4","4","1300","24","3.41","https://cardsandpockets.com/envelopes/printed-envelopes/","57","0.13","194.00","1","194","[65,44,44,44,55,30,30,34,44,34,65,55]","2026-07-29","Sitelinks, Ads top, Image pack, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"pockets and cards","1","1","70","40","1.88","https://cardsandpockets.com/","56","0.12","105.00","1","193","[6,6,6,4,4,6,8,54,10,14,18,14]","2026-07-05","Sitelinks, Video, Video Carousel, Short videos, People also ask, Knowledge panel, Twitter, Feature_34","navigational","Organic"
"samples of wedding card","8","8","2900","47","1.64","https://cardsandpockets.com/info/free-wedding-invitation-templates/","55","0.12","90.00","1","202","[16,0,1,24,36,0,0,54,66,36,1,1]","2026-08-09","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Ads bottom, Feature_34","commercial, informational","Organic"
"paper flowers easy","1","1","1300","37","0.26","https://blog.cardsandpockets.com/2019/05/08/easy-diy-paper-flower-tutorial/","53","0.12","13.00","0.17","178","[82,44,13,24,24,44,20,34,20,44,65,100]","2026-08-01","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Related searches, Google Flights","informational","SERP Feature"
"a2 card size","1","1","1300","19","1.04","https://cardsandpockets.com/paper/cardstock/all-sizes/a2-4-25-x-5-5-flat-card/","53","0.12","55.00","0.22","121","[52,68,68,52,68,68,84,68,68,52,52,52]","2026-07-11","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Ads bottom","informational","SERP Feature"
"envelopes and liners","1","1","210","1","0.89","https://cardsandpockets.com/envelopes/envelope-liners/","52","0.11","46.00","1","190","[0,100,0,0,0,0,0,0,10,0,0,0]","2026-06-27","Sitelinks, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial","Organic"
"invitation kits","1","1","210","35","0.78","https://cardsandpockets.com/wedding/invitations-envelopes/printed-invitation-cards/design-customize-online/diy-invitation-kits/","52","0.11","40.00","1","193","[54,54,66,44,44,28,35,35,15,18,23,15]","2026-06-26","Sitelinks, Video, Video Carousel, Short videos, Local pack, Feature_34","commercial","Organic"
"5x7 invitation paper","1","1","210","24","0.59","https://cardsandpockets.com/paper/cardstock/all-sizes/a7-5-x-7-flat-card/","52","0.11","30.00","1","229","[53,43,53,82,66,66,53,53,53,43,53,43]","2026-08-09","Sitelinks, AI overview, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"colorplan bitter chocolate","1","1","210","0","0.00","https://cardsandpockets.com/bitter-chocolate/?page=3","52","0.11","0.00","0.04","169","[43,43,10,22,18,43,54,54,54,54,66,100]","2026-07-28","Sitelinks, Image, Image pack, Short videos, Feature_34","commercial","Organic"
"custom envelopes with addresses","1","1","210","11","2.46","https://cardsandpockets.com/full-guest-address-and-return/","52","0.11","127.00","1","152","[16,16,8,10,13,13,16,13,16,10,10,10]","2026-07-02","Sitelinks, Ads top, Video, Short videos, Ads bottom, Twitter, Feature_34","commercial","Organic"
"invitation sleeves","1","1","210","23","1.03","https://cardsandpockets.com/pockets/","52","0.11","53.00","1","212","[22,43,29,29,22,22,22,43,43,66,54,81]","2026-08-10","Sitelinks, Image, Image pack, Video, Short videos, Local pack, Feature_34","informational, transactional","Organic"
"templates of wedding invitations","2","2","390","64","1.60","https://cardsandpockets.com/info/free-wedding-invitation-templates/","51","0.11","81.00","1","204","[36,45,30,55,10,0,55,20,30,24,30,24]","2026-06-29","Sitelinks, Image pack, Video, Short videos, Feature_34","informational","Organic"
"mirror swatch","1","1","390","20","0.00","https://cardsandpockets.com/info/samples/paper-swatches-and-decks/mirror-silver-swatch/","51","0.11","0.00","0.33","185","[13,13,36,8,10,8,8,100,30,30,55,76]","2026-08-05","Sitelinks, Image, Image pack, Video, Short videos, Feature_34","informational, transactional","SERP Feature"
"print address envelope","1","1","390","17","1.73","https://cardsandpockets.com/full-guest-address-and-return/","51","0.11","88.00","1","129","[44,54,44,29,54,54,44,66,54,44,81,44]","2026-07-17","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"a7 wedding invitation","1","1","390","5","0.00","https://cardsandpockets.com/pockets/blank-pockets/a7-pockets-5x7/a7-signature/a7-signature-classic/","51","0.11","0.00","0.35","2730000","[11,11,14,26,21,17,17,48,59,100,72,39]","2026-08-09","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"wedding envelope","1","1","390","8","1.03","https://cardsandpockets.com/wedding/invitations-and-envelopes/wedding-envelopes/","51","0.11","52.00","1","188","[16,25,31,25,11,16,16,31,13,25,37,11]","2026-08-01","Sitelinks, Image pack, Video, Short videos, Twitter, Google Flights, Feature_34","informational, transactional","Organic"
"blank envelopes","1","1","390","17","1.10","https://cardsandpockets.com/envelopes/blank-envelopes/","51","0.11","56.00","1","201","[54,35,66,66,66,66,66,100,81,54,66,54]","2026-08-01","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"greeting card envelopes","2","2","720","39","0.99","https://cardsandpockets.com/envelopes/blank-envelopes/","46","0.1","45.00","1","217","[45,45,45,36,55,76,55,76,55,55,36,36]","2026-07-14","Sitelinks, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"5x7 printing","3","3","720","17","1.58","https://cardsandpockets.com/printing/upload-your-own/5x7/","46","0.1","72.00","1","202","[36,45,100,67,45,36,67,67,45,45,30,36]","2026-07-28","Sitelinks, AI overview, Video, Short videos, Google Flights","informational","Organic"
"custom envelopes","7","7","3600","34","3.41","https://cardsandpockets.com/printing/envelope-liner-printing/","46","0.1","156.00","1","200","[35,44,44,44,44,44,44,54,35,44,44,35]","2026-08-06","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"wedding invitation envelopes","2","0","1900","15","1.57","http://www.cardsandpockets.com/?utm_campaign=Local","45","0.1","70.00","1","201","[82,65,100,82,82,65,65,55,82,65,65,65]","2026-08-10","Sitelinks, Image, Image pack, Video, Short videos, Local pack, Feature_34","commercial","SERP Feature"
"heavy cardstock","7","7","2400","22","0.44","https://cardsandpockets.com/paper/cardstock-paper/","45","0.1","19.00","0.95","208","[8,10,15,13,10,13,10,100,15,10,15,10]","2026-08-06","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Google Flights, Feature_34","commercial, informational","Organic"
"do it yourself wedding invitations","2","2","1300","20","1.14","https://cardsandpockets.com/wedding/invitations-envelopes/printed-invitation-cards/design-customize-online/diy-invitation-kits/","45","0.1","51.00","1","138","[16,7,8,7,3,5,8,4,100,3,12,5]","2026-07-18","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask","commercial","Organic"
"envelopes 5x7","3","3","1300","32","1.09","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap-5-25-x-7-25/","45","0.1","49.00","1","256","[55,44,34,34,34,55,100,44,16,55,44,44]","2026-08-06","Sitelinks, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"invitations and printing","6","6","2400","44","1.99","https://cardsandpockets.com/printing/upload-your-own/","45","0.1","89.00","1","211","[54,0,13,24,36,36,28,54,54,81,66,36]","2026-08-05","Sitelinks, AI overview, Video, Video Carousel, Short videos, Local pack, Twitter, Feature_34","commercial","Organic"
"wedding card envelope","3","3","1000","7","1.57","https://cardsandpockets.com/wedding/invitations-envelopes/wedding-envelopes/blank-wedding-envelopes/inner-outer-envelopes/","44","0.1","69.00","1","194","[24,24,55,34,7,55,34,13,34,44,44,44]","2026-08-05","Sitelinks, Image pack, Video, Short videos, People also ask","informational","Organic"
"5x7 cardstock printing","5","5","1000","27","1.87","https://cardsandpockets.com/printing/upload-your-own/5x7/","44","0.1","82.00","1","204","[68,68,52,68,46,46,52,46,46,52,46,52]","2026-07-03","Sitelinks, Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"envelope address printing","1","1","320","20","1.73","https://cardsandpockets.com/full-guest-address-and-return/","42","0.09","72.00","1","136","[16,13,37,20,11,13,13,31,16,20,11,8]","2026-07-20","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"wedding invitation layout free","2","2","320","41","1.44","https://cardsandpockets.com/info/free-wedding-invitation-templates/","42","0.09","60.00","1","128","[0,0,0,3,2,4,5,16,16,100,16,37]","2026-07-09","Sitelinks, Image pack, Video, Short videos, Twitter","informational, transactional","Organic"
"a8 envelopes","1","1","320","7","1.52","https://cardsandpockets.com/envelopes/blank-envelopes/a8-euro-flap-5-1-2-x-8-1-8/","42","0.09","63.00","1","196","[35,44,66,54,54,44,66,100,100,54,54,44]","2026-07-22","Sitelinks, Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"wedding invitation printable","1","2","170","34","2.80","https://cardsandpockets.com/info/free-wedding-invitation-templates/","42","0.09","117.00","1","202","[0,4,44,15,100,7,4,19,15,15,7,4]","2026-08-10","Sitelinks, Image, Image pack, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"custom printed envelope","1","1","170","24","3.31","https://cardsandpockets.com/envelopes/printed-envelopes/","42","0.09","139.00","1","198","[43,10,14,35,35,43,43,43,43,43,43,54]","2026-06-24","Sitelinks, Image, Video, Short videos, Knowledge panel, Twitter, Feature_34","commercial","Organic"
"euro flap envelopes","1","1","170","2","2.05","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap-5-25-x-7-25/","42","0.09","86.00","1","208","[23,35,28,23,35,23,28,100,53,43,53,53]","2026-07-08","Sitelinks, Short videos, Feature_34","commercial","Organic"
"a7.5 envelopes","1","1","170","3","1.29","https://cardsandpockets.com/envelopes/blank-envelopes/a7-5-euro-flap-5-5-x-7-5/","42","0.09","54.00","1","194","[53,53,65,65,53,53,53,65,80,100,80,80]","2026-06-25","Sitelinks, Video, Short videos, Feature_34","commercial","Organic"
"envelopes printing","2","2","320","33","2.96","https://cardsandpockets.com/envelopes/printed-envelopes/","42","0.09","124.00","1","199","[16,20,36,24,30,16,30,30,20,16,24,20]","2026-07-15","Sitelinks, AI overview, Image, Video, Short videos, Local pack, Twitter, Feature_34","commercial","Organic"
"text weight paper","1","1","320","12","0.79","https://cardsandpockets.com/paper/text-weight/8-5x11-text-weight/","42","0.09","33.00","0.62","194","[54,54,54,54,54,66,54,66,44,54,54,44]","2026-06-23","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Feature_34","informational","Organic"
